"","AC013264.2","AGER","AGR3","ANXA3","C11orf88","C11orf97","C12orf75","C1orf194","C20orf85","C2orf40","C5orf49","C9orf116","C9orf24","CAPSL","CATSPERD","CCDC78","CCNL1","CFAP126","DNAAF1","DYNLRB2","EFCAB1","FABP6","FAM183A","FAM229B","FAM92B","FXYD3","GAS6","HOPX","IGF2","LRRC46","LRRIQ1","MALL","MORN5","MS4A8","MT-ND5","NEAT1","NUPR1","OMG","PIFO","PIGR","RNASE1","ROPN1L","RP11-356K23.1","RPS4Y1","RSPH1","RSPH9","RTKN2","S100A14","SFTPC","SFTPD","SLPI","SNTN","TMEM190","TNNC1","UPK3B","ZMYND10","class"
"EFCAB1",0.0150354081195226,0.000254790555650718,0.000484045403573539,0.00119530854795762,0.0107095259905102,0.0137171114163629,0.00488722153717533,0.0074611544037339,0.00790378806767056,0.0112394490327407,0.00708912328876059,0.0034425788297302,0.00224925362406195,0.0214724399961021,0.0296872268533587,0.0151820310701489,0.00150752440380164,0.00875425527455867,0.00758723358472738,0.0173613651503339,0,0.00535941139240326,0.00483560156215134,0.0036501663158093,0.0217585065036229,0.000895567052209789,0.00193489728730258,0.00300236444206796,0.000311151707943245,0.0077202193275811,0.00487135348329891,0.000613854260683018,0.00750665244286034,0.0100407034008337,0.000717227150436035,0.000638042463184836,0.00102399351509638,0.0185435769208419,0.00350944375167733,0.00155882685225496,0.00230289090369623,0.0230141837535211,0.025498377619245,0.00265533428046816,0.00585760031286428,0.0120444062396136,7.16982446054797e-05,0.0013389269310819,0.000691838741983642,0.000112288365424496,0.00112402284283621,0.00677932970133157,0.0144819952704098,0.000451417678015444,0.000148941128632214,0.00690884397763147,0.000805744752177561
"FABP6",0.0107478785842787,0.00110565760780821,0.00719469230198463,0.00345864990103044,0.00996509607426833,0.01921867488681,0.0100778008838164,0.0132222787870109,0.0318327863504421,0.0211905513160274,0.0142802112226863,0.0172127762482563,0.00892301269493933,0.00774795343184775,0.0194780075308494,0.00744599780672674,0.00402278629061585,0.0130202642229181,0.0153757972286432,0.0141612041085038,0.00788645523725731,0,0.0277509587425276,0.0112509078215405,0.020537328758939,0.00313975343520194,0.00272316166447,0.00646478806443023,0.0036929357984828,0.00976124116553653,0.0142606618400447,0.00351238863777122,0.00756296716290084,0.0318988720982032,0.00286244400610905,0.00174562451037241,0.0023297298291517,0.00705931879576095,0.0215708622430411,0.00187579168752888,0.00633351490043475,0.00689671112287039,0.00899289088848416,0.00373561692516532,0.0113349618610657,0.0111599345450159,0.000648511548265472,0.00339289214333485,0.00430201644096459,0.00287887047668444,0.00224388408573744,0.0128985484887803,0.00765012468237035,0.00157830205516995,0.000944964037003878,0.0153563055480467,0.0121170874558623
"FAM183A",0.0622843626403499,0.00202010256276641,0.0165535274141871,0.00285268221656027,0.105120825088816,0.0944819811747951,0.0891944798487112,0.12274068030144,0.119982922647422,0.0954738966980446,0.0890870038114838,0.101268357615819,0.125102120440721,0.0709170535472671,0.0728088984665598,0.0989472823622724,0.00281897052972143,0.0598696957511871,0.097530169997155,0.105029576026874,0.0773953868801788,0.0955471393391711,0,0.0599585701658034,0.0732579571899081,0.00908624206387579,0.00369983015258865,0.0512454200636757,0.00395144687756863,0.102845425506612,0.0850714483204999,0.0233873954767825,0.0894986860065159,0.1214072026001,0.00302226499543707,0.00192564270653793,0.00264666973207631,0.055617174001201,0.0844061808300516,0.00388783500797812,0.031251830734119,0.0853472231648595,0.0923362299423777,0.00272144118723963,0.0828727869861441,0.0986579285047881,0.00119447496619125,0.0192361545291802,0.00634879439180536,0.0078510690665438,0.00443817392108828,0.105177558386824,0.0750626532210794,0.00244578162685358,0.00153616570297424,0.11845538400951,0.0152849473556162
"FAM229B",0.00936423676247946,0.00275969339278134,0.00727421186669153,0.0065746920665791,0.00222983563841371,0.00578230543772958,0.00478703132248054,0.00119700408201314,0.00164822319869599,0.00278669094900368,0.00441887395076315,0.00348184018707717,0.00237186068775411,0.00489710652118296,0.00479812491157751,0.00406546929493979,0.00776045379276647,0.00938637419105067,0.00416800484800642,0.00405900512236593,0.00470623933047066,0.00519963655909252,0.00251783139631607,0,0.00403412814598744,0.00463614514131506,0.00553113076957321,0.00408904986708209,0.00335039210152582,0.00585249807971008,0.00721530991036993,0.00524470432675775,0.00787106992009304,0.00341864504368708,0.00650697891423492,0.00623995460451375,0.00461001127915398,0.00503046112959349,0.00316190816480726,0.00330044814008423,0.00520845027758892,0.00796502914882021,0.00649181079938641,0.00582117604597659,0.00412867790773218,0.00613784314081559,0.00255956234790452,0.004920758549667,0.00325192637472157,0.0013508688197958,0.00426030855335411,0.00337238751296049,0.0110242942064514,0.00547341270395458,0.00263302416989703,0.00608826590075441,0.00667120912612391
"FAM92B",0.0100606905243483,0.000531385720556927,0.000543658059122915,0.000812971497862221,0.0217626796312712,0.0110271789801195,0.00615403779466091,0.0117905671896821,0.00471693306971993,0.0145487085473763,0.0137790517216695,0.00735128267646679,0.00654126629736852,0.0171825776396366,0.0112920901801537,0.0135625499391752,0.00153394506112289,0.0040510025656728,0.00603024767801409,0.0052408547704817,0.0238874109533208,0.00898951727870812,0.00229882896951568,0.00547966334462686,0,0.0013955679997966,0.00228448867411423,0.00200156094166813,0.000997692907320265,0.0229668614662933,0.00681792999934619,0.00100839014160312,0.0128635435355856,0.00766281033155629,0.00164462178326236,0.000957603581638809,0.00124279931685654,0.0239365386963631,0.00416167875054007,0.00106991868932726,0.00218060971057038,0.00871614338403046,0.0150932750704047,0.00164315562072945,0.00410892017647541,0.0102521463390872,0.000166540825678484,0.00168384779482495,0.0010426457865486,0.00079759984394456,0.000851638943661334,0.0067923579743515,0.0174858145980292,0.000352042096253259,0.00119529480838745,0.00651758670283367,0.001399876357448
"FXYD3",0.00524918181200177,0.0607918685347814,0.0485153044943585,0.0501687372099179,0.00234024010099841,0.00400721460543494,0.0106082531540019,0.00267310017708183,0.00161425115697321,0.00297963918198677,0.00428784115194966,0.00907774465505182,0.00144317304078178,0.00395754886679138,0.00374433255052033,0.00633379505330176,0.0489276785492856,0.00709815040735271,0.00650163832737516,0.00417914714931364,0.0036502223634198,0.00658036627858115,0.00187286792232933,0.0166319446355349,0.00648683713399974,0,0.0562894569526097,0.0360654466605116,0.0526975512934011,0.00699120237378361,0.00728129185655289,0.0483327440254001,0.00335005006010318,0.00580523241964378,0.0366695388105086,0.0465298346166579,0.0502377672314596,0.0069670621546188,0.0102204366253317,0.0372967733327384,0.035099950718019,0.00429446241758707,0.00597001814519953,0.0464092630256818,0.0073599755177412,0.00610148449594832,0.0403452946716874,0.0543387264007076,0.0236837768505529,0.0191253816850595,0.059508488257892,0.00393996680569436,0.00603326164789014,0.0573581534988527,0.0624432098519647,0.0055232748362275,0.0496586874061833
"GAS6",0.00245051874223009,0.0769390066821605,0.0118984208740844,0.0471002087692593,0.000493800891416612,0.00257375985399265,0.00402320152521128,0.00162325351078744,0.000697549207848514,0.00125694215673913,0.00178972642957167,0.00315810260593871,0.0004855757549068,0.00173500064804135,0.00169797936683954,0.00154338334274936,0.0179344436884365,0.00129541391026193,0.000959095780502985,0.00136090944489472,0.00126675147255896,0.00201457651972069,0.000470387034879667,0.00621503389356839,0.00194076517867412,0.0249397230741807,0,0.00819594535722284,0.00775794395371588,0.00240119639050915,0.0026085681711106,0.0203482441256532,0.00160439885584025,0.00156212368686365,0.0137697509248828,0.00835656702856216,0.0190383728996501,0.00398847647686448,0.00360544281584225,0.00883240949645979,0.0103915959920983,0.00106199809448849,0.00105610758335195,0.012931557571833,0.00184208548124702,0.00205394222699988,0.0738410783935797,0.010379157726916,0.0108168813295695,0.00719275312034604,0.00901761344508615,0.000726735669115959,0.00221936675237752,0.0448199097933452,0.0596405401533885,0.00206405880590323,0.0262538402171972
"HOPX",0.00413654230396375,0.0346905313170742,0.0322746716047776,0.040938168641553,0.00368281969423827,0.00209532348316134,0.0119631495886696,0.00271606901081672,0.00240276893656476,0.00123699779093659,0.0084586372223363,0.00908453091961306,0.00550244510033638,0.00154402957626751,0.00201215711168479,0.00288938675106785,0.0617042708918432,0.00630356767980914,0.00334527257690591,0.00261004735195388,0.00244136429204344,0.00538578740246129,0.00345725115397422,0.0148267334132804,0.00329751574641536,0.0372845214753754,0.0282166164673171,0,0.0586984232185286,0.00481749835071966,0.00830942586274578,0.0533075684617141,0.00333862193470995,0.00365473364320504,0.0637863008893856,0.0693443353129377,0.0179572185220449,0.00738233264923919,0.0169496439415477,0.0171586074865094,0.0406771140870357,0.00251394786784428,0.00232814690679616,0.0527968788288087,0.0072525686979751,0.00483432674961284,0.0356464218421993,0.0763257205310078,0.0181969401722319,0.0157140662912357,0.0211037476763644,0.00311354205239938,0.00541518650710017,0.0508658856422145,0.0463389457444069,0.00699705623477539,0.0147526539570829
"IGF2",0.000286874679101796,0.00324209664144109,0.0133493313969628,0.00661938142179102,0.000234167749296496,0.000484358444995944,0.00666757262025133,0.000283440669695302,0.00144441439486484,0.000242717901427715,0.000562214772559118,0.00224591279376885,0.00056536469187442,0.000868631491136586,0.000119556873614058,0.000482397352624966,0.0105005808005461,0.000311807471060611,0.000466174196906655,0.00026059751207847,0.000394263343925584,0.00142075079804619,0.000723480720267611,0.00106088453408701,0.000397568456418441,0.0306731300874365,0.00304443424779009,0.014607976031305,0,0.000585015652484207,0.000750784574125828,0.0180545149485052,0.000138371995737836,0.00300825439741724,0.0200292406215158,0.0260840148542621,0.00763220032369224,0.00308330154908376,0.000800301094207129,0.00603649676380569,0.0114298007619885,0.000153286296387284,0.000173434275202443,0.194975315974614,0.00401966691096123,0.0019453530714945,0.00560081626736655,0.010424917590815,0.00752295001487878,0.00478265058331591,0.00684280175290743,0.00100406412729253,0.000150365154678394,0.0144468164288426,0.0173563924357493,0.00100664993295369,0.00580317337427694
"LRRC46",0.00465993948132651,0.000693193044652531,0.00184493403515491,0.00151542113369967,0.00343847380915687,0.00651141446721666,0.00481024919646451,0.00129989829229446,0.00376617569220739,0.006276758061246,0.00290141956797014,0.00785708761541438,0.00363877270768411,0.00324073097243192,0.00876563161575862,0.00292891096641644,0.0032528358569607,0.00459312234973261,0.00661646855531991,0.00283424664546873,0.00549008666214167,0.00561870682986587,0.0039216386356621,0.0050508803506234,0.0100843007484067,0.00132189874221527,0.00250270477562119,0.00260765200368064,0.00124316383793763,0,0.00381676477856734,0.000910057893160816,0.00494367016313399,0.00550213670009668,0.000916471884744932,0.00102037691284514,0.00140275730771375,0.0133097934237247,0.0033235719706829,0.00129994696448543,0.00194085454814049,0.00571900501995545,0.0183670088414246,0.00401063972041132,0.00395375403445663,0.00541670403902337,0.000264195513190177,0.00304254567670383,0.00136409780430477,0.000515028615172476,0.0023174083668169,0.0079535445478987,0.00632803515411877,0.00105930518834344,0.00103207338528836,0.00528064306595613,0.000796537122754969
"LRRIQ1",0.00571268285922257,0.000891664844319154,0.00714371597305789,0.00421132540340051,0.00941775402060461,0.0132235273211854,0.00983128904910253,0.00848796408634221,0.0135848181907042,0.0214623163655671,0.0215588150025632,0.0141125680428902,0.0231294070153651,0.007544529536136,0.0128832705046978,0.0370889765815359,0.00488199744185919,0.0151300513870131,0.0667232999813262,0.00718841543871754,0.0159805432506018,0.0155866097913376,0.0141252856989767,0.0263652522777356,0.018531023341345,0.00293590032444153,0.0044027360720992,0.0135705149546654,0.00289843598180766,0.01028293424668,0,0.0101853772017018,0.011319522312136,0.015962246063005,0.00417599437595568,0.00435678789088554,0.00243687716088172,0.0121208175708211,0.0110621578567208,0.00190905083996366,0.0082075664240078,0.00847486006472668,0.0177170192964144,0.00538037570173847,0.0195361167064954,0.00644988270472413,0.000966111561621407,0.0113286853201377,0.00335871335076085,0.00250615132779738,0.00296387327184531,0.00995247983747492,0.00695095689998895,0.00207062745839325,0.00159201420599292,0.0109900083255068,0.00533436157242894
"MALL",0.00284790834440659,0.0167579155413446,0.0296643250790421,0.0379012554889662,0.00106203229349565,0.00132690735465749,0.0120835708130979,0.0019194661569315,0.00132496971034982,0.000744243233293573,0.00412483974332839,0.00948905496844405,0.00283355505494763,0.00148573363886458,0.00100533241342484,0.00259849032542706,0.0405445149544904,0.00463498338545361,0.00250867036588657,0.00245402055146161,0.00128580865785245,0.00471444634943346,0.00149183417187708,0.0122739260707801,0.001212006132087,0.0299474066782706,0.022928207884862,0.0372660683824683,0.0438072962946377,0.00362564301120562,0.00527267965955411,0,0.00184816652432062,0.00259508601466661,0.0496197897046604,0.0433486767243795,0.0162836400133156,0.0030177189130381,0.0108324416689935,0.0164729930564218,0.0269723730585648,0.00223356996320788,0.000886751882239957,0.0533690080540583,0.00607985181045355,0.00228407239754703,0.0170849286242271,0.0437765456565101,0.0191061037056249,0.0160318413581926,0.0178363149242216,0.00213682285667623,0.00293105423581027,0.0203972207766674,0.0188886852081329,0.0056737775882697,0.0285254399592053
"MORN5",0.0550970295496115,0.000390991570451934,0.00150663500566957,0.000848598977950273,0.0526436348574087,0.0175591509707258,0.0147060571505124,0.0331962067558543,0.0223800243583053,0.0319901354749275,0.0358811096862292,0.020932118585715,0.0407784977608643,0.0390996976260285,0.0407404907917838,0.014217840893241,0.00175673293667259,0.102826162408761,0.0142783470996902,0.0377502295133216,0.0315904531755719,0.0180761262677309,0.0199896117824161,0.0564918101218762,0.055512060822438,0.00139810329778949,0.00208705791382563,0.00700515718452431,0.000934162112858119,0.0244432567288902,0.0271094933686446,0.00272878297555651,0,0.0132099715543782,0.00239206203335086,0.00128054716629304,0.00202865541139082,0.075524323267696,0.0281527492391406,0.00124874840235184,0.00317405886468244,0.0517678636482946,0.0431301633277808,0.00276089594852126,0.0467976459855079,0.0286500883707422,0.00221690459429732,0.00324951813893788,0.00157665866808033,0.0019016828186548,0.00230780465710706,0.020442226893246,0.0328631473800854,0.000836335155947976,0.000662042588192121,0.0297745038826923,0.000686289200795771
"MS4A8",0.0070524191586515,0.000655921283782173,0.00379613577839526,0.00264213921306887,0.00915770971804198,0.0105795855383035,0.0272196177849479,0.0151866759505637,0.0107645260955528,0.0105933108744864,0.0112382447287877,0.0185414907520089,0.0160973260086456,0.0181441286069501,0.0134314782442573,0.00997848490174101,0.00242432213780897,0.00599838979300755,0.0145403719506951,0.0142044692347709,0.0123021014459957,0.0264618313675487,0.0242405001073903,0.00733382628263101,0.00844859344595089,0.00445595124406606,0.00326862303981775,0.0113610992103014,0.00450696194087785,0.0101100396315602,0.0134707955515158,0.00551604561522643,0.00356583538476432,0,0.00287168082423491,0.00168414143326036,0.00318521121169994,0.00752644792480699,0.00367956907772928,0.00443560305980115,0.00189999892188076,0.00917879861036879,0.0111870470262281,0.00487942645059959,0.0090578634649953,0.0111084123101507,0.000311637265032411,0.00649191721535629,0.00311057189396109,0.00808762786916229,0.00329501335642032,0.0152130356445766,0.0105255612853745,0.00185286149986957,0.000580014758652398,0.0196093011308275,0.00791622195134664
"MT-ND5",0.00727212531701735,0.0153061722580971,0.0300552885904983,0.0342226049384694,0.00265314256154203,0.00380109656200256,0.011587502052242,0.00254471251139881,0.000942978625254415,0.00350028043854591,0.00357152636621808,0.01044822847533,0.00184980451536423,0.00440071599105041,0.0118582880123263,0.00587309044826751,0.0717543080377737,0.0089112671586281,0.0118474165940683,0.00380678129413161,0.00471090476713646,0.00718661291136409,0.00147641770428612,0.0161405466581612,0.00435658989908544,0.0299471461769016,0.0289535467041594,0.0336839147952241,0.0353463246668443,0.00827884224924075,0.00984954406223308,0.043708658035268,0.00491798607179392,0.00562698588365285,0,0.153028024923536,0.0176042046704443,0.0222079144230622,0.0118679954549305,0.0200562343479229,0.030859926911991,0.00388762956250958,0.00402985161678733,0.0429381340546294,0.00774756653421593,0.00578631426115415,0.0161713593364178,0.0362759178479393,0.0228067880561201,0.0109929680640116,0.0211006720469336,0.00378710961097318,0.00565416624023944,0.0264479697900339,0.0239951773833525,0.00521682907039771,0.0170193697218927
"NEAT1",0.00922429393276461,0.0133925263097393,0.0345684252496978,0.030447499365432,0.00252229047592804,0.00555410644232201,0.0123941011147619,0.00273722332980989,0.00167723528626945,0.0043050349816291,0.0042786885802302,0.0106150802937193,0.00188162075442974,0.00435534898035492,0.00503730841599383,0.00507958894518303,0.166158560346058,0.00984263232688533,0.00577759887974928,0.0068438683430791,0.00428504117305077,0.00743435720377748,0.00168818208711632,0.0191194866089277,0.00881625854271766,0.0439873096943631,0.027026189310986,0.0367091765068205,0.0471856142098606,0.00739521774412164,0.00991919034685004,0.0423115466056277,0.00478424739062866,0.0055589013899027,0.186929546549999,0,0.025148682884176,0.0124549822058153,0.0176018595127585,0.0246908228976475,0.0410653324861804,0.00438646718786484,0.00358453690720558,0.0472157967109514,0.00816751818320392,0.00736821908289157,0.0158728775806225,0.0539163600744349,0.0294684882033504,0.0202506366901195,0.024338504648965,0.00706977892842694,0.00602070946966938,0.0275033727822393,0.0311062871087053,0.0068499846578298,0.0205173658502335
"NUPR1",0.00383441639233229,0.0227272244612843,0.0712345739285062,0.0206150350780294,0.00113916563804945,0.00259693799622159,0.00727655418793741,0.00139542636260185,0.000569406954708144,0.00270705538574434,0.0025897450484306,0.00575143977190632,0.00102917659729,0.00152776588052545,0.00289903096915289,0.00309951789364912,0.0305999062972982,0.00348034541501723,0.0034012849236713,0.00338776221162836,0.00320577444387128,0.00513346100072579,0.00057682333502181,0.0137254066367003,0.00253364961524046,0.0855222549554246,0.0412860770121423,0.0229819856105501,0.025338651729942,0.00590358949514124,0.00397090398985965,0.0274356024232215,0.00175402280658399,0.00259974898110631,0.0426389731725719,0.0321205505798465,0,0.00321286589181786,0.00997162574529741,0.0910337902681462,0.0345195302791894,0.0028845356668028,0.00223206625533647,0.0250904539439253,0.00338068725813065,0.00361814334320861,0.0148469421471392,0.0268092200128973,0.0995382859521784,0.113249505453606,0.0784686098087367,0.00280810526263472,0.00374273551808071,0.038572631889232,0.0207939521708685,0.00478534933227183,0.0792071985005599
"OMG",0.00767991385898518,0.000404280328037935,0.00110305613739394,0.000648551959212959,0.00593645194071214,0.00301589520083986,0.00226576586947682,0.00197502821067746,0.00187341590331445,0.00218082651646801,0.00169046591108185,0.00284965696439132,0.00320639991278113,0.00511820838202891,0.00796038570530913,0.00243742706003807,0.00208204885548678,0.00275713708583099,0.00289870601510394,0.00202468499313202,0.0045587456690049,0.00217895346535826,0.00218428469716415,0.00351048376555398,0.00814193673456171,0.00129328063244468,0.0021713650233893,0.00388023447019267,0.00131295879705395,0.00755839744386549,0.00252293457004317,0.000898717265619957,0.00753461855078789,0.00148688204371539,0.015751975418255,0.00564443186221693,0.00175567459261536,0,0.00219947666240925,0.00231808573361339,0.00182611594055949,0.00433060533244651,0.0124915162945242,0.00261999150994798,0.00121429911882893,0.00592165030054115,0.000166630686688098,0.000574110335250105,0.00137856218478918,0.000533184364538114,0.00129271135089476,0.0026420449771825,0.0120398719345127,0.000647024180705693,0.000213287080642466,0.00236745071921679,0.00116926113773293
"PIFO",0.0161807308101458,0.00360106013897043,0.0140049689659125,0.00483536146122937,0.0253186148388287,0.0119278108684853,0.0104177796564258,0.0125731326278632,0.0258714240118552,0.0103939012083353,0.00839428101172667,0.0146952331448412,0.0208424422005743,0.0037538666581884,0.00820062350923125,0.00402503540330454,0.0100055421164657,0.0207258589296876,0.0113178591155054,0.0123830518669648,0.00760113116704595,0.023425154661833,0.0218037119109476,0.00548420219596257,0.00509844245193698,0.00732857221816411,0.00537032595359056,0.0255343688747302,0.00487928567427149,0.0144506072355807,0.0153308690364402,0.0116014639164607,0.0206732356468149,0.00403641297557011,0.00813472136249398,0.0102095726163749,0.00326279588186537,0.0109539457673383,0,0.0043669579422903,0.00834383778058553,0.0100285349988372,0.00750191403316007,0.00574021662213324,0.01765682138336,0.0207796660134886,0.00270477861773624,0.00700684800056484,0.00319057544330285,0.00177944188624007,0.00430147758743364,0.0145553544406721,0.00653473816254814,0.00442659565743105,0.00191145107264009,0.0100542397029768,0.00801345450660436
"PIGR",0.00423334105411022,0.0201057593630978,0.0743147744552825,0.0201975905712011,0.00183250478498461,0.00303944724184153,0.00624058750166729,0.00127401374561441,0.000782683631950803,0.00161726640050481,0.00247759564444457,0.00475271970501907,0.00140334675403926,0.0032457055578229,0.00221747607599604,0.00242352874491567,0.024682382256871,0.00463241137243711,0.00110438300991544,0.00346663035152893,0.00374297225600865,0.0041653451101871,0.00126698989997928,0.00883444952715402,0.00353302456638953,0.0391526208707275,0.0223920497830096,0.0219258722717992,0.0193396852081156,0.00325731002721363,0.0027282839486625,0.0204379911155398,0.00120330675532275,0.00636342968620388,0.0288567444795145,0.0215076304465438,0.0844507079654124,0.00373900804753386,0.00882432136249907,0,0.0294086397065306,0.00289936366566292,0.00190928424087359,0.0241282084712112,0.00264046162566128,0.00394353685798014,0.00970816123033454,0.0297969660873542,0.0925528005061591,0.0954056478664799,0.147901949305115,0.00225036039986494,0.00265981290123753,0.0225106206295859,0.00996036081251186,0.00483724028497924,0.0640226393559762
"RNASE1",0.0042903222338916,0.0286708224145359,0.0484196116430441,0.0403455037539241,0.00206399990621479,0.00209337278022899,0.0124487189441496,0.00299762360937998,0.0044132941656182,0.00221072149316543,0.00657995824251989,0.011053884405263,0.00340479798825764,0.00490392110608957,0.00212711109064006,0.00602259131112426,0.0598132111987444,0.00672322719178016,0.00410061946152854,0.00290041960109026,0.00222305903742908,0.00716146250943443,0.00234590158715532,0.0142031385511375,0.003102591695698,0.0449743233771193,0.0357603300742399,0.0408110973676007,0.0434321589817549,0.0054294629009406,0.00875045863169929,0.0474185528173032,0.00184961984315533,0.00513056877047625,0.0522618611755547,0.0621822426870358,0.0377706760667767,0.0051019347224642,0.0141739840981458,0.0421743603636773,0,0.00299436519138793,0.00207258571244906,0.0394414635250098,0.00848343227060611,0.00340339743751719,0.026387764509318,0.0409330916611572,0.0494290909099835,0.0519382383927823,0.0556498087590363,0.00313053437723775,0.00179102075905114,0.0361079680454687,0.0321845107641886,0.00537717923562098,0.0374113731238943
"ROPN1L",0.0360448590123217,0.00045009025936505,0.00135673319187859,0.000427934332901035,0.013636682493953,0.0254137568808916,0.0113951098987609,0.026458454376498,0.016358434672491,0.0223986161698461,0.0241568359764888,0.0167628933016385,0.0167950097806324,0.0295927329477376,0.0198699339431077,0.0249869753341561,0.00152428363184459,0.0255032864609137,0.0150293702491212,0.016632914066659,0.0374498270574334,0.00943740678810466,0.0093557336357393,0.02173588298912,0.0132357454540411,0.00092141045743568,0.00181522537234392,0.00527380829361511,0.000438668038568581,0.0181337456752177,0.00906961242591028,0.00230623268909624,0.034370370684412,0.00854109687594491,0.0007270470508793,0.000658793964266007,0.00151228949746395,0.0173525479968481,0.0126868603835314,0.00107921980039137,0.00264963507321933,0,0.01132114783996,0.00144906421391708,0.0290399670008241,0.012354109584804,0.000137613604242337,0.00109820687862542,0.00172109950663847,0.000631197284186602,0.00113124104170407,0.0243009531995536,0.0357728722426149,0.00120081721662385,0.000180964286643935,0.023963109817565,0.000779238923881756
"RP11-356K23.1",0.0210072841596994,0.000158694026603339,0.000683715077494743,0.000473930654249597,0.0259379501047995,0.0138335812525056,0.00700720765831043,0.00553086368334261,0.0110564489878729,0.0259250063253368,0.00650416052767593,0.00571501035767891,0.0073556931704718,0.0268086636210327,0.0152038159828746,0.0099306606215871,0.00203339741011622,0.00699256167380545,0.00999979865287349,0.00834365982562065,0.0252766901806615,0.00583037889611535,0.0100069088544333,0.0134396671816487,0.0160348215143061,0.000930298850415534,0.00220834415830329,0.00589558551598067,0.000325103400180747,0.0377876080922608,0.00979835588189777,0.000632033477957939,0.0383773108686106,0.0117618507162771,0.00163553259889782,0.000661990458317089,0.00107202168019253,0.0600428406836574,0.0103824689237397,0.00112634744605649,0.00370130206252333,0.0100531753799787,0,0.00152357849571865,0.00748239064869382,0.00737347565900352,7.06231690112936e-05,0.00125496653832181,0.00135689284699498,0.000376764739364205,0.00102578737458396,0.0300582494659369,0.0259664199686145,0.000515340454817548,0.000443378655026647,0.00560932550688054,0.000711831600334725
"RPS4Y1",0.00403575240480339,0.0136109105920426,0.0337803401406756,0.0268002383716021,0.00186388669535291,0.00340518112030874,0.0124587633085553,0.0017330880099246,0.000805208646353315,0.00240214471316162,0.00627544993295834,0.00933373550537047,0.00187464328182755,0.00443772700185748,0.00394601875151482,0.00421918380307098,0.0504657597662388,0.00703862563694408,0.00425588452831025,0.00472587698716594,0.00512687350360346,0.00665385947424098,0.00125393559514743,0.0149259807299216,0.00405462591000273,0.0336834618229108,0.0230460214094131,0.0335346573548982,0.24920480564257,0.0118588447122347,0.00787431094468568,0.0538988225225669,0.00206212383831376,0.00475658985702635,0.0526632572279863,0.0480035880867192,0.0172137645584823,0.00481671154209288,0.0121200738498671,0.020941519567083,0.0352662820635138,0.00294820560905311,0.00378216212827966,0,0.00598763081497936,0.0060605729125742,0.0142652480666061,0.0528929913771384,0.0218510245970282,0.0155163513470723,0.0252471861603485,0.0029551954694712,0.00605464734929134,0.0287903668311858,0.0229138064917179,0.00519779515409038,0.0118476314785928
"RSPH1",0.0641464731850874,0.00146514544905074,0.0118956103256003,0.00467754636972965,0.0598413869741522,0.048206530327641,0.0472096388276999,0.0771827235365528,0.070566122116627,0.0571200288359708,0.0659362080526803,0.058744922031569,0.0722411850776176,0.0803884268264926,0.0634316195335666,0.0578868489670811,0.00654174038004062,0.0472244464585887,0.0495261547126614,0.0529739200717724,0.0677550094671082,0.0493220327338383,0.0747099295891234,0.0677782993685285,0.0423152660161669,0.00749799474873156,0.00400344921897165,0.0253466275321447,0.00672887938083512,0.0667316049837928,0.0683523625783115,0.019574721072518,0.0838486978180312,0.0455248847236304,0.00611465896723312,0.00559968974865397,0.00298567272891729,0.0569093086312191,0.0494115190850153,0.00409650423527758,0.0242769536409698,0.0703583077348415,0.0649659945749323,0.00553184211502835,0,0.0598539654757969,0.00211267887077995,0.0215732522042525,0.00602907722811263,0.00517638312853006,0.00475829795241372,0.0486524534083507,0.071926475821926,0.00333862437828843,0.00198565269987713,0.0734523601201474,0.00459683430070978
"RSPH9",0.00730530702389953,0.000927241308775569,0.00188344725706916,0.000917081875105314,0.00525893007552361,0.00582572660932833,0.00719508395304953,0.00320651351845307,0.00252044071054729,0.00645610199731938,0.005129649418448,0.00260101649944549,0.00345505374964668,0.0137303415698586,0.00642610077271924,0.00584331327640673,0.00228213154375205,0.0131382620223034,0.00582282771520346,0.0163281029203415,0.00914624799204096,0.00553416141082902,0.00243100442070056,0.00832483221419113,0.00548094039787159,0.00114098349823605,0.00176887465575936,0.00155386708970246,0.00226144917430222,0.00520201766944605,0.00365084031532104,0.00174610067457555,0.00565191663484496,0.00533262033110863,0.00348358099739668,0.00181453934370852,0.000917292519194292,0.0120746281899262,0.00574347167987314,0.00228832951473254,0.00182562689468476,0.0062662894781023,0.00523686823107914,0.00223922733606108,0.00351421051518413,0,0.000216949508252786,0.00383642206197978,0.00181854570294195,0.000709069307017415,0.0021784514070426,0.00639050781486903,0.0494387761882168,0.000992764887964313,0.000252159940063333,0.00977230960553657,0.000937786321542646
