"","AC013264.2","AGER","AGR3","ANXA3","C11orf88","C11orf97","C12orf75","C1orf194","C20orf85","C2orf40","C5orf49","C9orf116","C9orf24","CAPSL","CATSPERD","CCDC78","CCNL1","CFAP126","DNAAF1","DYNLRB2","EFCAB1","FABP6","FAM183A","FAM229B","FAM92B","FXYD3","GAS6","HOPX","IGF2","LRRC46","LRRIQ1","MALL","MORN5","MS4A8","MT-ND5","NEAT1","NUPR1","OMG","PIFO","PIGR","RNASE1","ROPN1L","RP11-356K23.1","RPS4Y1","RSPH1","RSPH9","RTKN2","S100A14","SFTPC","SFTPD","SLPI","SNTN","TMEM190","TNNC1","UPK3B","ZMYND10","class"
"OMG",0,0.00162125038443982,0.0223474225513221,0.000718593560063607,0.42970166555636,0,0,0,0,0,0,0,0,0.383752387883327,0,0,0.000316097468203728,0,0,0,0,0,0,0,0,0.0212821215925014,0.00424479704257889,0.050402632513395,0.000283043112963301,0,0,0.0335728989385727,0.391008862875138,0,0.000221719148130208,0.000161393988451086,0.000374251648779702,0,0,0.00166971035233643,0.0409557725539586,0,0,0.00803731452004556,0,0,0.00139228823418939,0.0332248781213432,0.00333167304554847,0.01263748031712,0.000822760767005665,0,0,0.00407440755406212,0.000898717461078466,0,0.0172894988124395
"PIFO",0,0.00172738075338392,0.0279676992179651,5.79832584623586e-05,0.209484106911575,0,0,0.198389637555562,0.220045407562883,0.183746531759233,0.170790016383172,0,0.201854751020354,0,0,0,0.000193705316604412,0.182037103624168,0,0,0,0,0.21546600572748,0,0,0.00601643481986948,0.00147050031262381,0.0622401539337711,0.0020305610817327,0,0,0.023569256563209,0.190637447233423,0,6.27892157107379e-05,0.00295432650358524,1.59331503447905e-06,0,0,6.767558288956e-05,0.0347941603665829,0,0,0.00602490386577038,0,0,0.000945680703999344,0.0325054432238928,0.00498197615023987,0.00743262957519657,2.45686633063022e-05,0,0,0.0041833302439273,0.00417236705885028,0,0.0113554652158438
"PIGR",0.00225945498261653,2.09944163182837e-05,0.0974746804559016,0.00629204977980625,0,0.000592151410490115,0.00116950390907464,0,0,0.000645193794812868,0,0,0,0.000899843583977448,0.000567148078777827,0.000481520800198343,0.0108146414487723,0.00142932680450621,0,0.00184011505725863,0.000568557190464505,0,0,0.000123906845724368,0.000308960515755122,0,0.0038362764140812,0,0.00676420938157163,0.000352724166816743,0,0.0113995027396629,0.000699363067086625,0.00208714350980731,0.0274559114679532,0.0331349802724712,0,0.00166971035233643,6.767558288956e-05,0,0,0,0.0012400865672676,0.0288712375021421,0,0.00012806336090789,0.0124047121245982,0.0344431962425522,0.204316597368937,0.228346154394916,0.293877146668955,0,0.000422854701439158,0.000545118018928108,0.0101020493208327,0.00154097636679489,0.109031688434504
"RNASE1",0.0426117470295847,0.0379133141373573,0,0.000576328581295752,0.0520052579938626,0.0459137618797795,0.0342968325776719,0.0542452021082252,0.0577058346987362,0.0493582952041297,0.0571910753030041,0.0539375459635781,0.0581613748771997,0.0506416829244434,0.0458583035622515,0.0468998749384471,0.000315954678517637,0.0508105050760643,0.0582754713665806,0.041391372539903,0.0433351015711255,0.0544363671507676,0.0541222977895452,0.035547236670528,0.0443476699016325,0.0347399009104601,0.0116408021443268,0.0855190166339887,0.00585345266195729,0.0394241770769732,0.0625394692704335,0.0155101635094793,0.0476291513143247,0.039056367797005,0.0171146193739001,0,0,0.0409557725539586,0.0347941603665829,0,0,0.0510578440628911,0.0467795219243541,0.0355333861528696,0.0676950161269688,0.0434601472547578,0.00413806648158751,0.0377302105103898,0.117601265075283,0.126584224163876,0.112146180090092,0.0525468254544806,0.0368469200653025,0.0197051775462433,0.000654801716250355,0.0386641333700871,0
"ROPN1L",0,0.00171116388232759,0.0329098161784323,0.000986651113675811,0.497259035821708,0,0,0,0.523878194401901,0.489899451123356,0.376118995506612,0.187490708505965,0,0.531237554924554,0,0,1.85816344965814e-05,0,0,0,0,0,0,0.147153956773867,0,0.0205903707410045,0.00627899505056078,0.0581647601072867,0.00102054601897619,0,0.230905232095086,0.0428279807949214,0.490502416765316,0,0.0016153647245281,1.3996948943107e-06,0,0,0,0,0.0510578440628911,0,0,0.00692988250629804,0.224534561047211,0,0.0017027879096175,0.0454060288691614,0.00505084937329802,0.015601416506323,0,0,0.368474448928849,0.00442556070177002,0.00116897880506687,0,0.0267849422849552
"RP11-356K23.1",0,0.00176569543823578,0.034177094118383,0.0011475220123753,0.549599411926182,0,0,0,0.529155009236918,0.508428441123153,0,0,0,0.511624284204985,0,0,9.95839600789011e-05,0,0,0,0,0,0,0.137720975341058,0,0.0243451766709849,0.00615042167320415,0.0535823209008131,0.00078944192647678,0.314630064213833,0,0.0368946589905883,0,0,0.00233824257320937,1.58040401475716e-05,0.00043246852616891,0,0,0.0012400865672676,0.0467795219243541,0,0,0.00890841406116086,0,0,0.00182475858002214,0.0431568161471739,0.00341026982189781,0.0142298541823547,0.000775844859760047,0,0,0.00417100989836459,0.000691533024364981,0,0.0254667709307888
"RPS4Y1",0.00638311030475366,0.000134901094908189,0.00608053629043445,0.00807873662544866,0.0090254950521231,0.00685239384645025,0.00518315818286568,0.00776475247200093,0.00872097113517846,0.00783745473875699,0.00868615754123753,0.0107301931406343,0.0094693788673124,0.0116421093109432,0.00925035257459128,0.00845729952293302,0.000783524949436578,0.00874372462314637,0.00888173006722565,0.00755369912674031,0.0100140875409949,0.0096280636805208,0.0103844016664607,0.0042321801374456,0.00619279803886657,0.000270191040081397,1.20218869568632e-05,0.00911072029630059,0.0439356815640644,0.00923391322281571,0.0116952493160555,0.0198281282913114,0.00894910044859202,0.0113023823581799,0.00463295212522801,0.00293320579216976,0.0186067549157507,0.00803731452004556,0.00602490386577038,0.0288712375021421,0.0355333861528696,0.00692988250629804,0.00890841406116086,0,0.013715127104648,0.00812150889289826,0.00739130938828194,0.0438715561767312,0.0525884121414868,0.0521154657578152,0.0387700064189868,0.00798010535597887,0.00800654606079686,0.0016458239993979,0.00981642655459511,0.00569707734172477,0.00897148963992993
"RSPH1",0,0.00449349709368766,0.0152029401844824,0.000161131426776742,0.236084247762869,0,0,0.246783338983436,0.265655177993841,0.226870598131141,0,0,0.228136562977015,0.226244750453799,0,0,0.00167692797082181,0,0,0,0,0,0.252656831395936,0.111155257212303,0,0.00409208754104021,0.000394270293347604,0.0539248764511997,7.52900999317434e-06,0,0,0.0331870271285932,0.233180089153878,0,0.000282552924392976,0.00567572528664549,0,0,0,0,0.0676950161269688,0.224534561047211,0,0.013715127104648,0,0,0.000700059957235941,0.0515312377883857,0.020595001633581,0.02806389249798,0,0,0,0.00574710242281723,0.000892194579806588,0,0.00403590676113443
"RSPH9",0,0.00132586516675356,0.0231785728625497,0.00081043940482312,0.33486140518759,0,0,0.298837297731752,0.343312919770422,0.307440454089643,0,0,0,0.334648584739738,0,0,0.000241439138863619,0,0,0.297445399433729,0,0,0.329331768778939,0.109828718248825,0,0.0137264424045452,0.0027265578739883,0.0472963985660069,0.000502668235110399,0,0,0.0301348538697687,0.325363305990885,0,0.00125031544314976,0.000442056191400321,2.0156842712683e-08,0,0,0.00012806336090789,0.0434601472547578,0,0,0.00812150889289826,0,0,0.00123401747143476,0.040968436085742,0.00702526851322731,0.0162488611959911,0.000299556065476913,0,0,0.00452064606607917,0.00125578332534156,0,0.0162023182317549
"RTKN2",0.00121044527847924,0.0769684686010714,0.00138833439589945,0.0461744036792004,0.00201429104805365,0.0017541447498238,0.0022669897150716,0.00274730818741588,0.00165773007189516,0.00182519331730521,0.000856059551583317,0.0020764119538295,0.00168905505692329,0.00191651433139963,0.00130695940985807,0.00263247315248928,0.00174780470031996,0.000894698028963872,0.00181856715900851,0.00138278216485228,0.00183158362886878,0.00190119548668043,0.00277261377173764,1.42216880603146e-05,0.0012092087180986,0.00872136378168858,0.0343355081323299,0.00934165783506546,0.000111384708198364,0.000843390013755317,3.50526604910415e-05,0.013067294421042,0.000683979667365717,0.00266635801095875,1.49333496830403e-05,0.00240485387940264,0.000537144513665465,0.00139228823418939,0.000945680703999344,0.0124047121245982,0.00413806648158751,0.0017027879096175,0.00182475858002214,0.00739130938828194,0.000700059957235941,0.00123401747143476,0,0.00474906023476515,0.00538520705578662,0.0046930448980682,0.0145802457948624,0.00129557275311407,0.0010825750556622,0.0364424260610599,0.0671438761308587,0.00135552050909812,0.00582829068121205
"S100A14",0.0369809875391459,2.72922387909542e-05,0,0.00368409882957935,0.051292037481855,0.0440023203884679,0.0309846108024187,0.0506191787268604,0.0553861329502308,0.0499660181514504,0.0445733765911058,0.0301920486348802,0.0492995030449868,0.0494927508316823,0.0418640711792975,0.0420211857579524,0.000178631729659133,0.0471654664660963,0.0433226888280746,0.0415421674578404,0.0432862528369253,0.0368396594759631,0.0533942796193286,0.0281031087330255,0.0405998836486337,0,0.00142738374962993,0.0506542168051179,6.8320949811823e-06,0.0408955035389658,0.0535854234567777,0.0468196444363574,0.0459703408832996,0.046553175085839,0.00253068535588304,0.0161135138797496,0.0192310894660242,0.0332248781213432,0.0325054432238928,0.0344431962425522,0.0377302105103898,0.0454060288691614,0.0431568161471739,0.0438715561767312,0.0515312377883857,0.040968436085742,0.00474906023476515,0,0.0517647094723179,0.0593480181788521,0.0580374165324904,0.0433223125315451,0.0354065362646174,0.00252848322436121,4.54382261299615e-05,0.03832535198044,0
"SFTPC",0.00232052376478101,0.0098297028548743,0.0614844923083641,0.00802459967483454,0.00319191607789609,0.00272394560118903,0.00287959770042143,0,0,0.00279875592685963,0,0.0185608418241767,0,0.00393733896365075,0.00244137885955896,0.00335076541344084,0.012601364034295,0.00789337195939593,0,0.00201745037437298,0.00242284539656421,0.0113152992392687,0.0056052639946484,0.00693289327229627,0.00313005155412824,0.0411272110557517,0.00307726729289514,0,0.0224038733161643,0.00508360988639304,0,0.0198784895633207,0.0032975359422308,0.00252115751697087,0.0455642023797415,0.0658019052875642,0.203439354884116,0.00333167304554847,0.00498197615023987,0.204316597368937,0.117601265075283,0.00505084937329802,0.00341026982189781,0.0525884121414868,0.020595001633581,0.00702526851322731,0.00538520705578662,0.0517647094723179,0,0.359743969572114,0.249874036520961,0.0057684154525362,0.00346117839451305,0.00347638674485931,0.0114221791283228,0.00116331488977764,0.147944420109573
"SFTPD",0.0118996957753795,0.0173868611865517,0.0747665614152613,0.00493942079981111,0.0175732609935397,0.0138110142919879,0.00867004993075723,0.0188090643638955,0.018397671318678,0.0162121505813267,0.0151603328991789,0.0275792152567864,0.0193649803308856,0.0156235102438408,0.0140685192886298,0.0158629441485505,0.00895936310269519,0.0187419434884133,0.0188698460395925,0.0094362465924137,0.0128327577811702,0.0211962828815651,0.0194770744214264,0.00715467727906314,0.0164939125151811,0,0.00335588957955479,0,0.017498013387963,0.0128301384786602,0.0225948121063898,0.0336259021094587,0.0169510642631783,0.0204451817125822,0.0242051223692148,0.0492132795210309,0.252117380087533,0.01263748031712,0.00743262957519657,0.228346154394916,0.126584224163876,0.015601416506323,0.0142298541823547,0.0521154657578152,0.02806389249798,0.0162488611959911,0.0046930448980682,0.0593480181788521,0.359743969572114,0,0.264387492008835,0.0166910768567477,0.0117421621069443,0.00984748521905044,0.00750174307314992,0.00769949970347823,0
"SLPI",0.000299786004823549,0.00205314813545746,0.105754830374728,0.00518821987662318,0,0.000349753415451235,0.00069770843804433,0,0,0.00137579700106442,0,0,0,0,0.000794085180900165,0.000383400453219699,0.0086465584103362,0.000868237781455481,0,0.00206745908030156,0.00072829510273767,0,0,0.00149642343132535,0.000397418943319312,0.0773677102514601,0.00362554182931501,0,0.00794009167386909,0.000492929071609211,0,0.011096711774045,0.000768113349743181,0.00147837848390396,0.0325277044011702,0.0458925015117062,0,0.000822760767005665,2.45686633063022e-05,0.293877146668955,0.112146180090092,0,0.000775844859760047,0.0387700064189868,0,0.000299556065476913,0.0145802457948624,0.0580374165324904,0.249874036520961,0.264387492008835,0,0,0.000626662906601747,0.00123261261654263,0.0070594613266305,0.000985405110232865,0.136722569098985
"SNTN",0,0.0020138482687693,0.0297860891565718,0.000634829730370414,0.416059188644893,0,0,0,0.445439828141987,0,0,0,0,0,0,0,0.000470565715528248,0,0,0,0,0,0.413268709790428,0.118157380553054,0,0.0168562674336689,0.00540499997040083,0.0521103661927832,0.000202724699954155,0,0,0.0362559965666426,0,0,0.000792854446110381,0.000502187368208221,0,0,0,0,0.0525468254544806,0,0,0.00798010535597887,0,0,0.00129557275311407,0.0433223125315451,0.0057684154525362,0.0166910768567477,0,0,0,0.0040387561591245,0.000849597844047073,0,0.0239186305150677
"TMEM190",0,0.00115571089459819,0.0239683944436373,0.000709060540098536,0.392085321808168,0.377973130877663,0,0,0.401860156842115,0.381454116654716,0,0,0,0.379154478519165,0,0,0.000165895040417186,0,0,0,0,0,0,0.12253806510339,0,0.0201208571791538,0.00557435169311537,0.0492271860529848,0.000647050588555805,0,0,0.0336637657218263,0.369094552983885,0,0.00174521766235849,5.43258869941541e-06,0.000613163886080501,0,0,0.000422854701439158,0.0368469200653025,0.368474448928849,0,0.00800654606079686,0,0,0.0010825750556622,0.0354065362646174,0.00346117839451305,0.0117421621069443,0.000626662906601747,0,0,0.00438973218804862,0.000653429740060912,0,0.0170133841153392
"TNNC1",0.00210680510458819,0.0967569754751671,0.00382209102298461,0.0325819513197828,0.00534031000638426,0.00492191928624031,0.00143071205748893,0.00664372462511744,0.00632439752457959,0.00521269918125665,0.00715772124655618,0.00138506726639555,0.00626399478407764,0.00554639196622165,0.0046377017894348,0.00528630348096292,0.00256861119447475,0.00515692516771277,0.00642944269394164,0.0041468044646565,0.00396584338155249,0.00395922532866584,0.00508634249035268,0.000927543305105049,0.00370843188587464,0.0377560236597164,0.0293485784731552,0.0378149114263866,0.00618172738660511,0.00433914112374558,0.00696951510031068,0.00153943828819338,0.00450197420316078,0.00363613726576268,0.000847825079249881,0.000954976517363346,0.0234727768657894,0.00407440755406212,0.0041833302439273,0.000545118018928108,0.0197051775462433,0.00442556070177002,0.00417100989836459,0.0016458239993979,0.00574710242281723,0.00452064606607917,0.0364424260610599,0.00252848322436121,0.00347638674485931,0.00984748521905044,0.00123261261654263,0.0040387561591245,0.00438973218804862,0,0.0395629975741986,0.00428353064575726,0.00942885082389548
"UPK3B",0.000360755264812401,0.0363399064186437,0.00344155712094221,0.0360705088440008,0.00145562014930068,0.000892935713242586,0.00068602648467841,0.00144752822322192,0.00174777960256047,0.00128114625528175,0.00104656566561695,0.000102880845454457,0.00113871123901798,0.00135584420637784,0.000800393040279472,0.00164392107449836,0.00434765047522875,0.0024918957562359,0.00123804697730595,0.000475790055526992,0.000710442146563069,0.00158575879905783,0.00117659811718004,0.00110558905526908,0.00058116109439002,0.019738432574846,0.0169119941296476,0.0181217443776775,0.0164219650449686,0.000492378520849389,0.00130516482867767,0.00738463093249235,0.000550203449168261,0.00135209512166099,0.000299943634001627,9.21201321680272e-05,2.71993030786497e-05,0.000898717461078466,0.00417236705885028,0.0101020493208327,0.000654801716250355,0.00116897880506687,0.000691533024364981,0.00981642655459511,0.000892194579806588,0.00125578332534156,0.0671438761308587,4.54382261299615e-05,0.0114221791283228,0.00750174307314992,0.0070594613266305,0.000849597844047073,0.000653429740060912,0.0395629975741986,0,0.00276524992269487,0.000665382286010893
"ZMYND10",0,0.00206662762891529,0.037128699290079,0.00180667914504403,0.343371194247918,0,0,0.34350038274625,0.387862493305693,0,0,0,0.347465669100541,0,0,0,0.000329961660619971,0,0,0,0,0,0.39016353527275,0.124552368804492,0,0.0213602109684648,0.00470836190259454,0.0577690514295408,0.0018933198769173,0,0,0.0307607738902199,0.342464324503104,0,0.00240948462814561,0.000163496161448917,0.000361857083656188,0,0,0.00154097636679489,0.0386641333700871,0,0,0.00569707734172477,0,0,0.00135552050909812,0.03832535198044,0.00116331488977764,0.00769949970347823,0.000985405110232865,0,0,0.00428353064575726,0.00276524992269487,0,0.032677749227133
"class",0.0246710071768646,0.0386623298473607,0.0790001003373693,0.000937093482922539,0.0385087125717428,0.0293183873520095,0.0242554367455123,0.0335760376516511,0.0402406614360993,0.0361031334701679,0.0217632726643624,0.00318406525562267,0.0346948946377675,0.034926841935913,0.0290570219041121,0.0243189213791083,0.0170975736485774,0.01084120492708,0.0260213361636879,0.033995624580913,0.0285743163319173,0.0104783205458934,0.0361006614308443,0.00588075179642499,0.0304630974878919,0.0878927856895172,0.030901728802624,0.00325658473319968,0.0170896006465962,0.0188580138682282,0.00754963757713427,0.00757727616159504,0.0299851049549489,0.0389949837740735,0.0370271807754135,0.0337684375659182,0.111329986430316,0.0172894988124395,0.0113554652158438,0.109031688434504,0,0.0267849422849552,0.0254667709307888,0.00897148963992993,0.00403590676113443,0.0162023182317549,0.00582829068121205,0,0.147944420109573,0,0.136722569098985,0.0239186305150677,0.0170133841153392,0.00942885082389548,0.000665382286010893,0.032677749227133,0
