"","ABCA3","AGR2","ALDH1A1","ANXA2","ANXA3","APOE","AQP1","ATP11A","C11orf88","C11orf96","C16orf89","C19orf33","C2","C4BPA","CACNA2D2","CAPS","CAV1","CAV2","CCL18","CFI","CHST9","CLDN18","CLDN3","CSF3R","CYBA","CYP4B1","DLC1","DMBT1","DNAJA4","DRAM1","EMP2","ETV1","FABP5","FAM183A","FGG","GPRC5A","GSTA1","HHIP","IGFBP2","IL32","KRT19","LAMP3","LMO7","LPCAT1","LRRK2","LTF","MARCKS","MCCC1","MFSD2A","MUC4","MYL9","NAPSA","NFIB","NNMT","NRGN","NTM","NUCB2","ODF2L","PEBP4","PERP","PGC","PIGR","PLA2G1B","PLAC8","PLPP2","RASGRF1","RTKN2","SCD","SCEL","SFTA2","SFTPA1","SFTPA2","SFTPC","SFTPD","SLC22A31","SLC39A8","SOX4","SPOCK2","TIMP3","TSPAN1","TSPAN13","VEGFA","WIF1","ZDHHC3","class"
"C16orf89",0.0197064453503739,0.0165466128619492,0.0146887749499714,0.0111622801786216,0.00641457627323023,0.0158850618816429,0.0126591569127823,0.0108875833433968,0.00977712557788947,0.0239140301503345,0,0.0297124914565583,0.0350911426581467,0.012338418234911,0.0110321199837759,0.00816876124130309,0.00918858060278908,0.00839572597844893,0.00921223487835162,0.0274215210008766,0.00690287372820354,0.0118480158666289,0.0120931446405329,0.0125274863127181,0.00956687492504102,0.0087607264029029,0.0102952950420604,0.0161313513755688,0.00834006451282868,0.0156506433843311,0.0195725390090941,0.0196719535622945,0.0197838502040827,0.00561678869257927,0.0152262995491175,0.0160297710004674,0.00892397145181583,0.0162035573711233,0.00639405988667312,0.0119579888527405,0.0167189337149975,0.0393342134935121,0.0226868863208933,0.0059320339800202,0.0241554825811401,0.015612208057788,0.0057594640261781,0.0203058362031119,0.0184775925249321,0.00880027093575449,0.0103660964944662,0.00509946739100032,0.0144064887517284,0.0146297820302676,0.0320789580692255,0.00399835982949284,0.0120596597136215,0.010913406799157,0.0111374796805665,0.0119940035972432,0.0228479487538242,0.052763388749021,0.0239441773174183,0.00383359928075913,0.00830363593159992,0.0180358338847753,0.00236798142298651,0.0130774893380121,0.0052234174220857,0.0051932306122963,0.0166201366542672,0.022886356131478,0.00781490330498372,0.00710643311073146,0.0168043821498755,0.0108694112751424,0.0104104074679115,0.00263957590354653,0.00641494942386862,0.00648469621593571,0.0155076752332724,0.010837264686816,0.0135846540478553,0.0107696659408886,0.00416119070355975
"C19orf33",0.00449597326450183,0.013886648246321,0.00988990871969901,0.0186815915893543,0.043130752649764,0.0163368878557757,0.00847747285654293,0.00811680031165767,0.00465447540299755,0.00705822638639848,0.0145738334756786,0,0.00553332998467151,0.00734464343836552,0.00736527952615332,0.00732632061268317,0.021836805393197,0.0198162934440928,0.0049877890565559,0.0100214148961402,0.00205117825339474,0.00846062896740833,0.0151259477751108,0.00892373312689419,0.0110459453442613,0.00908850828672659,0.0080566681095935,0.0105905165145924,0.00859441420779949,0.00542243000023336,0.0172950611024849,0.0116619534058807,0.0153775489721897,0.00440798320013453,0.0101574177104493,0.0104138533657742,0.0105764434790879,0.00553059734191702,0.00877658224363285,0.0112029434718756,0.0182303035379937,0.0027474124133999,0.0225851072211831,0.00718044894991075,0.0125355776240997,0.00503844187132483,0.00538626183762273,0.00939620541100246,0.00629589269404179,0.00595559503580041,0.0165668760566303,0.00826374065686149,0.0105500443244547,0.0115062887241801,0.00622141390098924,0.0153967372655617,0.0120422977540608,0.0125261234356333,0.00874528919696757,0.0110968978820144,0.0113690926575024,0.0212914628348142,0.00543795157993464,0.00494423258990348,0.00635146348138209,0.00771408726252208,0.0189936805772842,0.00648274741376507,0.0300711506931903,0.00466578838883509,0.00351203357938198,0.00304685944865907,0.00326243027676545,0.00609013757583918,0.0103582637336619,0.00688924067975504,0.00753411157796187,0.017381243160512,0.0171436100114823,0.00628697325591672,0.0148003681311358,0.0136288949461981,0.00448977774643103,0.00544619810256766,0.00354038862473232
"C2",0.0111842646034732,0.0115270590461192,0.0115607458303997,0.0153293696087115,0.00562754426197706,0.00931474260616947,0.0241131006937281,0.01210711247316,0.00103697255088417,0.0121255509067576,0.0215960429857728,0.0143733383214726,0,0.017210492121674,0.0114197635511146,0.00492805199127054,0.00537679305807717,0.00804114668210786,0.00595306436828446,0.0184316677287628,0.0011339506858163,0.00689853309555624,0.0111729662924723,0.0146334804762191,0.00913985760362421,0.00742372423824354,0.011687426036722,0.0131352472112587,0.003466056576886,0.0166246242799629,0.00916287400073016,0.018063425592796,0.0061840282310152,0.0006761252902508,0.0137351059238871,0.0101335812638426,0.00301444833153828,0.0240600620207668,0.00168584733061559,0.0109465182757108,0.0130960195776605,0.0237491901270713,0.0110932060271366,0.0115085660500046,0.00882115355113288,0.00759223708548935,0.00345322524304561,0.0199769769142696,0.0173623891053714,0.00458525251709393,0.00818486508691065,0.0128658686457713,0.0173618551419728,0.0102860804336771,0.0238028261428873,0.00224971194066345,0.0148552875661542,0.00965669280599981,0.0188262727885716,0.0130791114333064,0.0141195126251626,0.00712530791957608,0.0121619731249213,0.00390900401802369,0.0051135584543091,0.0193082467701183,0.00164988982184916,0.0169982576877586,0.00486611542654573,0.0034637432391308,0.00747983451425567,0.00901094275832258,0.0039207023204795,0.0111573430867785,0.0575426328393299,0.00861212105572413,0.00981281093130539,0.00066667490826655,0.00547260712888823,0.00505761768050928,0.0160262419909614,0.00966968075021481,0.0125301626449592,0.0123128588756898,0.00399256745016831
"C4BPA",0.0143998780962932,0.012706857477354,0.0133451647501605,0.0177712473077248,0.00778560410355048,0.0131727250845111,0.0258267324428307,0.0365766386426606,0.00494257467463851,0.0199372106424233,0.017285593424261,0.0114226692346709,0.026244491378269,0,0.0176452776996285,0.00518915261588383,0.00540694594215246,0.00877373938824491,0.0105092283199103,0.0440434493562544,0.00688263067406109,0.0269109009889862,0.016424470880598,0.0281467711877664,0.0132489547576975,0.0123228417459836,0.0166304337141141,0.011760629933371,0.00860210896453345,0.0340860411244354,0.0135723133984593,0.0294512497228199,0.00983216831708642,0.00725401648150345,0.022514198759181,0.0114429190590797,0.00733506730207243,0.0260505472568247,0.0190600265835255,0.009879831882521,0.0254916603272162,0.021102843115815,0.0158669049098366,0.0267664532537311,0.0128554994330352,0.0103257866875548,0.00631544363015828,0.0195406552283725,0.0266856944598553,0.00767206816114919,0.00799509921665676,0.0294366060138878,0.0143567752176835,0.0193019244799926,0.0195100670851739,0.00440657773532712,0.0135584486697239,0.0127933972723764,0.0355387913321948,0.0161556274265078,0.0114091583401549,0.0107617766749186,0.035322479711691,0.010298453481908,0.00871559752455777,0.0247311868073961,0.00342018038050883,0.0200357217780036,0.00444904800425575,0.00728525640410484,0.00735651366620163,0.0152352823115811,0.00957908136551513,0.0371232617513441,0.0217242618104443,0.017680809210352,0.0124459256860322,0.00189651468953883,0.00832844871567011,0.00714417327961016,0.018094962180633,0.0110812802818315,0.0170663911452892,0.0148852446258866,0.00598092454640647
"CACNA2D2",0.00462052155751119,0.00725241082079358,0.0132099252992863,0.0126178605123549,0.00569773974354564,0.011000073867216,0.0173115911520716,0.0109878555520593,0.000278033283470703,0.011178630517987,0.00357152763355437,0.0106874345892402,0.007324229174164,0.00355486538839983,0,0.0032064052560371,0.00352322754668368,0.00718718806133443,0.00477663150984764,0.0138827327777967,0.00050811810100969,0.00880314759506049,0.0111759898106131,0.00974609042502885,0.0087391208903096,0.00621797760765661,0.0132428082449597,0.0233691726964665,0.00585976088199719,0.00503167729514664,0.00984072153145906,0.0155934598923198,0.00510630612908296,0.000365340943417175,0.00856944156428772,0.0111031545473871,0.00258035614885878,0.00496398061803874,0.00135359531025441,0.00949643166281314,0.0249742437464464,0.00302192492698543,0.00944168593300464,0.00681721975348448,0.00304403136137302,0.00450246546180564,0.00297424977953492,0.0129580920842775,0.00594040712329881,0.00290076222516961,0.00743097099144413,0.00116264388376089,0.0200157478015219,0.008671491929739,0.00799101560682715,0.00329142343984574,0.0092406436929211,0.00752287216256074,0.00570600763203003,0.014772444480888,0.0216335504852048,0.00829224219289176,0.00692327641226669,0.00219256767933821,0.0118640615996836,0.0164872469117473,0.00473935751804396,0.00578835013060994,0.0102741787655805,0.00639398589646297,0.00125310505891063,0.00105563775109029,0.00206951284418681,0.0020709390094435,0.0105491793499653,0.0115238736209969,0.0131743614439261,0.00228688447537071,0.00636203321552003,0.00466748255595393,0.0115306093207284,0.0121163473613377,0.00807488705536292,0.00719220973383281,0.00272339559492134
"CAPS",0.000454824241685188,0.00359825350040211,0.00936597797160423,0.00374027657380688,0.00301544126083486,0.00488648620877178,0.00175712827337899,0.00214367984695496,0.16490942988986,0.00130094464730646,0.00536384261173464,0.00290686608192442,0.00210539585174929,0.00152748828694619,0.00160660827942512,0,0.00126555534954597,0.00266856698490073,0.00146997351583166,0.00285957482100419,0.0601731390325227,0.00463255065275489,0.0172235115152127,0.00136636312958439,0.00394724465877876,0.00313147318028527,0.00571469272986368,0.00100809665002572,0.0439049824383378,0.00191217631329199,0.00409718053156093,0.00162212980632433,0.00453378840071336,0.159807196689063,0.00199778990847934,0.00702429678472536,0.0119950792264599,0.0011168157497281,0.0919113018873233,0.00161058075694929,0.00639620449801141,0.00162419097761159,0.00479566288203635,0.00171671982425043,0.00121776425309377,0.00185603564966067,0.0402851289039421,0.00252488318174292,0.000832412880905424,0.0120128225859523,0.00264160092419707,0.00164106960798972,0.00657541581187571,0.00261478530660827,0.00125962429103965,0.000845699417657399,0.0120174196100765,0.0389225120351918,0.00239811662231667,0.00769529354381753,0.000913997908224753,0.00363912276853973,0.000964379736244927,0.00956629623447952,0.0458170401449599,0.00218550504755676,0.000552527006541396,0.00119915066122354,0.0020276323745424,0.0284016829642506,0.0036388360066093,0.00322532929371428,0.00448773327315876,0.00923402205125603,0.0036777248250275,0.0205830656972087,0.0109359513866837,0.000923893622520679,0.00317976793269685,0.0429115086484581,0.0052035700146946,0.00349409893626068,0.00244662634444182,0.0025075791236654,0.00154121362005751
"CAV1",0.00209889494374429,0.0156835081351544,0.006535717560241,0.00902275647813326,0.053163312156441,0.0050885790736037,0.00596780427449352,0.00491586900006529,0.000364968797724692,0.00516156049130103,0.0123721259087552,0.0208947217617847,0.00249475527064523,0.00649215326813856,0.00449001779671421,0.00244855529707431,0,0.0465327593835576,0.00552154917530254,0.00581280746846095,0.00237533381586906,0.0117710345688276,0.00405177655862926,0.00385769487979846,0.00444296683368487,0.00907876565771847,0.00942080190347006,0.00463238727077301,0.00313439453497785,0.00371055468506065,0.0490912895162704,0.00323256529132313,0.00639930992246734,0.000876763281805445,0.00648883218420329,0.0120204800736094,0.00553552066865234,0.00350615041299796,0.00174026257388258,0.0315478425981179,0.00489360087411751,0.00306012311456149,0.0302904443236805,0.00504573083889244,0.00272510766373246,0.00234912890705315,0.0104484014955058,0.00429998991002078,0.0035170730694523,0.00332393957701401,0.0553623410942033,0.00364597626098892,0.004630778697967,0.0038808547573804,0.00206361352121669,0.110846457802063,0.00533914469157018,0.00751698437670886,0.00446400145373784,0.00477703316361181,0.00315367740274442,0.0271752410449081,0.00248582166152534,0.0133661468865436,0.00542956823846029,0.00386917620542323,0.099314197661271,0.00556450618323888,0.0550643023825872,0.00581517873252209,0.00252983442017792,0.00514876720714313,0.00477873881933806,0.00328336658673316,0.00578605846048735,0.0127660872726365,0.00502437518995487,0.096933151730195,0.0451306506032949,0.00443479073468176,0.0240078897411326,0.0387662641351962,0.00309963137328349,0.00316673120663925,0.00238769267854357
"CAV2",0.00156324208329549,0.0161608274499858,0.00725105914780129,0.0052155191197042,0.0429158618502912,0.00664722920023775,0.00604028675583186,0.00416911305784263,0.000613430509073987,0.00468620414758543,0.00449686532571049,0.015445202552663,0.00199066878460419,0.00387219724353138,0.00497377773042397,0.00225052011433805,0.0418172805450708,0,0.00660202631810507,0.00478898553793403,0.00271766420702538,0.00728426886238198,0.00617910569114677,0.0048370047309647,0.00935198749170003,0.0114695598969542,0.00548816141542799,0.00451433645099885,0.00676964246790484,0.00191882442618016,0.015758011508381,0.00351057406162348,0.00455768206006386,0.0007896865594426,0.00297368442758251,0.00876510358849987,0.00712442908357444,0.00125449315524889,0.00357284489035937,0.0540240074234173,0.00657661196185626,0.000712913608802156,0.0117011157735041,0.00344769465127653,0.00375632038362139,0.00269115601649178,0.00352774011617563,0.00608108866583391,0.00347162299400533,0.00483948684907219,0.0420955592463912,0.00489199854994161,0.005157407644509,0.00453574233574577,0.00368695951154482,0.0542561102756609,0.00699506360411146,0.00619489238301805,0.00720884829886901,0.00663633453326129,0.00191293397221112,0.0205694038308916,0.00417238029100075,0.0107871328560865,0.00266079697708251,0.00366624868578768,0.0918950212418241,0.00248753368012872,0.063551788338311,0.00293972645279935,0.00275285827010562,0.00351570490166355,0.00288710583576367,0.00446942746296117,0.00305539187150966,0.00875450891306105,0.00552042733671724,0.0568270202954916,0.0418236891256851,0.00506907461000949,0.0125171526911507,0.0106926392365756,0.00274432022319837,0.0047595909555948,0.00271419225242651
"CCL18",0.00363008946620207,0.00793509185144681,0.00589020795797655,0.00533809673524509,0.0031753009250391,0.0667197920375102,0.00328764970022164,0.00466856646134757,0.000476231358242336,0.00240933684449947,0.00570495383110456,0.00546806837092533,0.00282037311144912,0.0101057589627743,0.00389429448930748,0.00284805494362451,0.00709647667269916,0.00457391548739662,0,0.00547677453056206,0.0038067820670112,0.00667456206099701,0.00650161487877721,0.00465372106320678,0.0100480140012815,0.00782208975513621,0.00922147813973317,0.00646938639016795,0.00293132099348136,0.0074720307772369,0.014821867233376,0.00366576155568012,0.00892331319381592,0.000908557976128534,0.00463255712243586,0.00624636458199034,0.00603998039824288,0.00479189932774683,0.00315197355242166,0.00514853271334913,0.00886744938158529,0.00217676261999497,0.00581214615691825,0.00668276867349632,0.00305893280430229,0.089341635023164,0.0094081568798996,0.00661348670941528,0.00295590555936766,0.00425736892243666,0.00371527123902589,0.0057652860588157,0.00511841088361295,0.00509939028212987,0.0023399625566431,0.00249698951185932,0.0060027582514056,0.00644851407589765,0.00455977035263372,0.00432031455914891,0.00827717362391101,0.0119301900263873,0.00563896274348836,0.00943503299653548,0.00391121200402659,0.00493854639618842,0.00226386948414024,0.00560060782807866,0.00276090078759062,0.00390850590767013,0.00194857362787904,0.00142968511395601,0.00312929758988156,0.00467657227266645,0.00339766226811054,0.0046669777068224,0.0167395330434309,0.00192035523860415,0.00678272525199489,0.0110013421860278,0.00349866285959182,0.00464049303215585,0.00991387303357395,0.0334353452097072,0.192057711727654
"CFI",0.00401390326814125,0.00904667152818243,0.00673375943192922,0.006293556650129,0.00410846332444416,0.00592622990089748,0.00785094389245981,0.0078026056207377,0.001236199437051,0.00562511874838072,0.00371469271429805,0.00686929150464172,0.00576293318892405,0.00433030669037929,0.00646355726198365,0.00432812302834406,0.00521279573885627,0.00420798327599393,0.00413369497506799,0,0.000305755466179386,0.00541010123600216,0.00967411576129463,0.00754862609865322,0.00606777421449449,0.00580415541255101,0.00500961400965453,0.00514830202346591,0.00268683212810327,0.00497605503685215,0.0137659564815739,0.00484907275690039,0.00468956068357164,0.000302877528897209,0.00571510683972575,0.00691256303934624,0.00263416705829259,0.00372356429923582,0.00127097109633812,0.00654873054295204,0.00798887155495612,0.00242241158268984,0.0063364025157738,0.00160789363802688,0.00220779731004167,0.010603299415913,0.00359085951708278,0.0119095979209599,0.00532395713224923,0.00227889248648632,0.00633103903540906,0.00107386125280293,0.00766506006077573,0.00755655525356971,0.00644375387430359,0.00277653160012229,0.00828074927577721,0.00681727011100554,0.00416593328225219,0.00817420178175205,0.00449262835034334,0.00397423358250284,0.00556071878424578,0.0019262355911236,0.00263340187028097,0.00600459209078807,0.00136761356326511,0.00458420305207955,0.00602252519287986,0.00253648278040855,0.000818688021813116,0.000885857682871788,0.00103346515989721,0.00218111980894467,0.00791724361045204,0.00376638591674767,0.00694338008204191,0.000515276740439081,0.00431818675807333,0.00438477848010115,0.00753478832905694,0.00848521588657327,0.00473612955976982,0.00477361524624246,0.00210369301985443
"CHST9",0.00192974649437817,0.00476816545107967,0.022039317957953,0.00111001555320691,0.000827333357816535,0.0010330996129265,0.000853758825239061,0.00267433070624571,0.0735987286550091,0.000234988723461186,0.00203272972609289,0.000970641621194383,0.000145645756284209,0.00256863447783447,0.000176202211895296,0.0492310246796202,0.000485516383231251,0.00109033270126792,0.00121941428764314,0.000115221359392672,0,0.0060884673103132,0.0126360135218336,0.000453243751171827,0.0114104449281178,0.00652152006628262,0.00637955183516148,2.87338522848582e-05,0.0423356923401264,0.000346423803296357,0.00123561430706649,0,0.00191965066009067,0.0692356222020255,6.80240606125257e-05,0.00193464043810321,0.0223668428253878,1.4640066398743e-05,0.0590689748481893,0.000585048028090122,0.00164301493436309,0.000425066961865446,0.0019163014056067,0.0154186683539513,0.000700567129941638,0.00442347322968737,0.0479181980050524,0.000277837490712812,0.000544971022753412,0.0487509740645018,0.000890454023375012,0.0114779711229875,0.0120330051415922,0.000274846801417305,0.000144689937536391,0.000229299783082075,0.0237980928755971,0.0214671211148488,0.00501418252522784,0.00159653258796917,5.00363778257705e-05,0.00294204178904651,5.03648168148469e-05,0.0423450516715392,0.0504584815510875,0.000157269801999632,0.000304002549881449,0.000887229105837436,5.26558728602919e-05,0.0651585938186328,0.00301349538615785,0.00519233394136179,0.00246789519900775,0.0156795241741799,0.000507611136573989,0.0220725802172657,0.00168678348089818,0.000288413582264271,0.000127598332878195,0.042286193192482,0.00227353270033208,0.000658581052456743,0.000386872726966697,0.00117972638685641,0.000385313144708647
"CLDN18",0.00262719256913205,0.0128938093810048,0.0181499828010756,0.0104694896290527,0.00927817874029258,0.0151994844631827,0.0103677570664197,0.0108391054728702,0.00104933990093483,0.011793190717981,0.00431101495253868,0.0135775748691956,0.00587724815101973,0.00694477338187336,0.0106219023398816,0.00530528778579241,0.0144470213486447,0.012977822389154,0.0133140674122786,0.0124733251088937,0.00134262532849032,0,0.0146013419254059,0.00853360802236904,0.0152910830030788,0.00814549604756349,0.0344245335983352,0.0289271546540073,0.00539155618263986,0.00818612498907014,0.015765520966811,0.00707840508126431,0.0124096316838514,0.00157911285435362,0.00991741453768238,0.0106782347924712,0.00625031545805556,0.00548907798293984,0.0036247308199289,0.0148785942662032,0.0125233980092967,0.00364800860085549,0.0112930266246624,0.00442463304741659,0.00364451768004208,0.0084284970915145,0.0032297853069677,0.0142353601956916,0.0055312027372545,0.00465875064160465,0.0124916265017118,0.001672054522389,0.0198832297353354,0.00836012936520762,0.0124242118591839,0.00923665034927569,0.0131809112019359,0.00984367851774461,0.00853974513226038,0.0132017231463741,0.00638257781889923,0.00914713184300256,0.0103893547167586,0.00524043538201528,0.0135373236890837,0.0102448005920955,0.0175558000693321,0.00602717584916331,0.0123497124555876,0.00466822397585749,0.00133647997912047,0.00105221483407999,0.00223037876925023,0.00439085257180337,0.00976217258608016,0.0311390928938754,0.0128475890560562,0.0058612204315018,0.0155792118403452,0.00646313894722116,0.0145655614128433,0.0152007003061862,0.0069641449861629,0.010405232958983,0.00742971228411455
"CLDN3",0.00119488985842483,0.00731922420271492,0.012518288008276,0.00623562186854268,0.00622676381101926,0.0061904804107319,0.00444907909040823,0.0041336966201403,0.0203449750640077,0.0041215378275718,0.0028067536773429,0.010137728222347,0.0028181397873922,0.00256214662729689,0.00416951662641086,0.00995552894596313,0.00314207874239732,0.00609499930375328,0.00503620708517495,0.0078569194068863,0.00953145573703336,0.00441719251161654,0,0.00539190425982484,0.0112719656859293,0.00750238189595856,0.00416217060879965,0.00476200137061902,0.0177934589436608,0.00296217063811751,0.00778384173965273,0.00439763121228971,0.00436627709785869,0.013740040668177,0.00374348128069214,0.00633744386464288,0.0201329417120283,0.00276928884687169,0.00854736864580548,0.00812907696509666,0.00678922500212718,0.00208791477796253,0.00665167193305509,0.00172793606475019,0.00168689548697558,0.00465321817766762,0.00765404290757854,0.00820783182113551,0.00238386801916688,0.0108929450532556,0.005669529534174,0.00116593754138122,0.0224224898195012,0.00474008656575429,0.00485726510736581,0.00408797453368888,0.0123715660209179,0.00961657134747474,0.00227372307444709,0.00735964351582764,0.00276046717360085,0.0100280440451059,0.00621466499249139,0.00699821422738889,0.0139417356544015,0.00475882414059328,0.00184956829429322,0.00340762083946972,0.00431103068239228,0.00205858890506422,0.00261364790601134,0.00115367115259714,0.0021178398421006,0.00144021927724125,0.00548022765429274,0.00250142539116137,0.00747210281815094,0.00433484617217531,0.00422419905006333,0.00982977134319728,0.00752842408009219,0.00813461884514306,0.00446422210737469,0.00441531490927457,0.00225664000039054
"CSF3R",0.011393163447449,0.0108830007578746,0.0114654523043776,0.00963697633573942,0.00454386922766202,0.00788433163367335,0.0152468701336273,0.0115698632790067,0.00055485088771413,0.0143813100211739,0.00401183049477573,0.00914412873774694,0.00799938781381881,0.00961442265881503,0.0147796991671067,0.00233323956845391,0.00551965112240268,0.00583799342265622,0.00860058430952784,0.015171367773548,0.000460450488834674,0.012311111069629,0.0106727821039605,0,0.00864449914217987,0.00607802577402163,0.0102351222817225,0.00794344083087861,0.00424029232330315,0.0107084887355697,0.00910269169196012,0.00952009545293858,0.0051348562044233,0.000832637000276114,0.00970397553003537,0.0099669116680061,0.00354035140856488,0.0086285906484349,0.00190030069797662,0.00874057167152873,0.00988775967806953,0.00437706486654296,0.0112000278278092,0.00652939811290379,0.0109503943482206,0.00939376551140531,0.00400722532861977,0.0124716983136144,0.00835103355615574,0.00304800251428335,0.00754358890303065,0.00360459604932174,0.0114028528213069,0.00882525433939584,0.0108228283655711,0.00509584066650332,0.0097640576160427,0.0111036371013903,0.00830119951122441,0.00999418684982773,0.00787616200518628,0.00856268251204214,0.0102552371100611,0.00325435485145996,0.00585823751424087,0.00972818886183648,0.00205303020893394,0.0117634977265167,0.0049906658511964,0.0065847585425499,0.0018863729713507,0.00166411021944022,0.00299638317214027,0.00564465553912838,0.0167445864273159,0.00963039881612899,0.0100972195397102,0.00113430664389974,0.00800660525056597,0.00493487778191826,0.0100982513806207,0.0164597604883716,0.0055830966400079,0.00777447895693621,0.00325043367323409
"CYBA",0.00245639710245643,0.00774513205061012,0.0168777844306249,0.00636068544351828,0.00373312487568424,0.0130147578881703,0.00749637014827333,0.00506598747822362,0.00202558420854645,0.00547301465848744,0.00427142945411782,0.00875171013429139,0.00300393438528326,0.00532017024493324,0.00537757125498731,0.00332837484166701,0.00276372067101767,0.00497591389558561,0.0122793330035975,0.00550212869234074,0.015174235973907,0.00516284342056754,0.00914082532721633,0.00343048262532105,0,0.00448203338598574,0.00403409121835197,0.00346993137948266,0.0118167122376239,0.00376437434597367,0.00652649578134421,0.00317433063992163,0.00491339202571201,0.00193359791634272,0.0149944582377815,0.00781400679831777,0.00827002904176531,0.00739283423283573,0.0121305211114435,0.00775773102982663,0.00883316343050196,0.0016184057361117,0.0111320841266532,0.00169873106304695,0.00504051616401454,0.00800942701125257,0.0108407004273595,0.00864347010572569,0.00202014597723692,0.0103797573809285,0.00508492530978653,0.00210774871855977,0.0108585849889155,0.00437821817823785,0.00305610539234437,0.00233504254519587,0.005669459812242,0.0119752892475642,0.00577438112349729,0.00809301633467592,0.00277409592078027,0.00503370684044611,0.00476945903039718,0.00566279215284778,0.00494363806463857,0.00362199920898596,0.002123097105133,0.00308356971021518,0.00638002486018677,0.0121979884924617,0.0018531151948637,0.00228252209725757,0.00194734472523033,0.00301805792602026,0.00416959754415983,0.00466246378387718,0.00993370684753257,0.00187431127758056,0.00355491020299829,0.00427012229359021,0.00778797199578461,0.00530537765957491,0.00350537584745404,0.00356354014982565,0.00307355838500048
"CYP4B1",0.00584548514361363,0.00639026036263617,0.0101949974525456,0.0101955566915243,0.0249133093956933,0.00851588135526273,0.00761851126464506,0.00679910558314453,0.00468271536417442,0.00619409656347038,0.00312155370833798,0.0100360838797097,0.00909467759970489,0.0128156759832956,0.00558205589464253,0.00448376785390133,0.0102672581749681,0.0146885522285066,0.00702652751528268,0.00766230611238906,0.016507337189774,0.00719760342878579,0.0206481592481665,0.00862246053802644,0.00927490113050538,0,0.00675960123983438,0.006025019117267,0.0124620550988721,0.005555723557171,0.00843195343434216,0.00469576170976846,0.0217604200324479,0.00493086177593074,0.00483430710667052,0.0123493339073205,0.0081001424001131,0.00758962117918843,0.00836469760301475,0.015358280365398,0.01188129819209,0.0102861931905563,0.00926892246521317,0.015367047514888,0.0204780998772376,0.00498391400026717,0.00771992804811048,0.00779397974864871,0.00490250234499373,0.0155469536676684,0.00931308956244097,0.031522797528803,0.011262914757122,0.0228945223824601,0.00484631894762796,0.0296124883471864,0.00895176724101559,0.0143105815136664,0.00505786539477219,0.0136486174221831,0.00706800738648399,0.00519041005749115,0.00517607116325595,0.0907953853750243,0.0127281343145501,0.0105923597225994,0.0218647920756593,0.00453698850642246,0.019301235024393,0.00578086403799498,0.0280755710384897,0.0202212000949867,0.020166085861845,0.0124910871126293,0.00627922177614014,0.00750637008876668,0.00810206473136416,0.0337304227996726,0.0360167380479418,0.00850048636916827,0.00846883907970971,0.0104348399498064,0.00698169416655564,0.0140513204297726,0.00986510138465024
"DLC1",0.00594306745389426,0.0201668624471226,0.0174214402311704,0.00933991486161048,0.00775449136909525,0.0138701584199225,0.0155676837194939,0.0125646190918566,0.00155349586738191,0.00990540053093916,0.00499695927872719,0.0129656411613804,0.00958942592529717,0.00732379734313189,0.0214485442983998,0.00584018332117021,0.00967957005111302,0.0113217064073605,0.0124947547606145,0.0146456930058448,0.00180569738403645,0.0452464703058208,0.0125280946675613,0.012344560512214,0.0129121183152544,0.00853534364272663,0,0.0169400128523029,0.00385701662554092,0.00980544405386015,0.0126451492296813,0.00834429072979582,0.0103188929687102,0.00127965163458938,0.0100379027303913,0.0127691484695819,0.00655074655405552,0.00618075295854544,0.00199768933562444,0.0117285717904084,0.0130686772170222,0.00529615683548688,0.0166363466232182,0.00914704187153981,0.00801787630301659,0.00850839562054262,0.00541464184979795,0.015351866777965,0.0101908981165321,0.00328799634742,0.00852645477022682,0.00193074651225925,0.0138212555946942,0.00635326092178327,0.00968065086267384,0.00934982241776026,0.0108706825973067,0.00994766114662405,0.00743547568452173,0.014628370419156,0.0082770247959515,0.00798345059884361,0.010710081357657,0.00641235922861383,0.0081589776370405,0.00958294908623649,0.00527147552496219,0.0187397198319599,0.00944264847202433,0.00758665318546134,0.00280571327512816,0.00199177355008791,0.0039436544950829,0.00399645408227211,0.00901288084874047,0.0126954221767891,0.0133540797543809,0.00405408263431057,0.00821701711830553,0.00941486759901115,0.0138783789168096,0.00977593815260907,0.0117393595500055,0.00922364978048787,0.0125389188695022
