"","ABCA3","AGR2","ALDH1A1","ANXA2","ANXA3","APOE","AQP1","ATP11A","C11orf88","C11orf96","C16orf89","C19orf33","C2","C4BPA","CACNA2D2","CAPS","CAV1","CAV2","CCL18","CFI","CHST9","CLDN18","CLDN3","CSF3R","CYBA","CYP4B1","DLC1","DMBT1","DNAJA4","DRAM1","EMP2","ETV1","FABP5","FAM183A","FGG","GPRC5A","GSTA1","HHIP","IGFBP2","IL32","KRT19","LAMP3","LMO7","LPCAT1","LRRK2","LTF","MARCKS","MCCC1","MFSD2A","MUC4","MYL9","NAPSA","NFIB","NNMT","NRGN","NTM","NUCB2","ODF2L","PEBP4","PERP","PGC","PIGR","PLA2G1B","PLAC8","PLPP2","RASGRF1","RTKN2","SCD","SCEL","SFTA2","SFTPA1","SFTPA2","SFTPC","SFTPD","SLC22A31","SLC39A8","SOX4","SPOCK2","TIMP3","TSPAN1","TSPAN13","VEGFA","WIF1","ZDHHC3","class"
"C16orf89",0,0.0146107432759678,0.000309727459208248,0,0,0.00985755220285651,0.0134386639277181,0.0164292987752689,0.0384613602186744,0.0389529592238087,0,0.0352984836157975,0.0772408785418066,0,0,0.0135774647425991,0.0338945071322427,0.0222930717792418,0.0120823196080503,0.0187680604971549,0.0273047636669065,0.00234076029877326,0.0014068596069085,0.0222177249412874,0.00859621436862248,0,0,0,0,0,0.00855344122746618,0,0,0.0323740184374979,0.0468383374000431,0.00218748018725319,0,0,0.0357371703310017,0.0160597100156436,0.00355607710805389,0,0.00920969110828779,0,0,0.00132263623164615,0.0332414909306953,0.0160895293172666,0.0564576664354726,0.0189421057220949,0.0102405375708707,0.0979910036486284,0.00665610138450715,0.0337917472801131,0.0317137257141855,0.0381942000314588,0.000295616187493896,0.0145198110903311,0,0.00670680049964558,0.116783212065154,0.0623645289027424,0.0742968306184483,0.0663136037305114,0,0.0317576871388115,0.0346622441998671,0,0.0230445904931904,0,0.0901768452071062,0.0811449520964842,0.10468206601662,0.0844328269375376,0.0314442946741798,0.00402872036597346,0,0.0473931305662437,0,0,0.00251129819895607,0.0104990570072453,0,0.001120481062696,0.0148524425826182
"C19orf33",0.0230755616730576,0.00876099277790749,0.00168955592241151,0.0533511954910379,0.0610163884061725,0.00607746138942004,0.00175085301084606,0.00124874085347325,2.64353429007874e-05,0.00856004099355307,0.0352984836157975,0,0.0234654329641341,0.00233255945775214,0.0125602101949771,0.000820010560387692,0.025648474033942,0.0225335241167375,0.00119270935256542,0.000508195521122493,0.000760132617907438,0.00570175403537373,0.00481278603395934,0.00883728080518054,0.000954181828288575,0.0282273770918667,0.00431087903652316,0.0182240135785779,4.30823855046317e-05,0.0127945457327124,0.0152542067396205,0.0113345292995329,0.022830427065485,1.91207811196011e-05,0.0246047339074799,0.0187740202735207,0.00310317654274302,0.0301846466597836,0.00136794824963012,0.00774875972364087,0.00944980198635649,0.0184592761699722,0.0297331905311089,0.00721246189247904,0.0111498155458616,0.00109346871624405,0.00330821480713158,0.000176197578093009,0.018862363777684,0.00328819287198567,0.0348284082712071,0.0306443218057555,6.49153405319922e-05,0.02125020723564,0.011105913031472,0.0483633410195303,0.00285823246780613,0.00232503306397049,0.00786297827535124,0.000914090247351268,0.0466726635038396,0.039080521072718,0.0111534510346902,0.0128697212090196,0.00461319209553986,0.00713302823924528,0.0250151357451889,0.0160738330490232,0.0413181412106728,0.0175792349788464,0.0493195559134261,0.0393284909285534,0.0483021191671369,0.0188324433021502,0.00997841579746486,0.00122984234044615,0.00621511705893161,0.0309580819782324,0.0288349744038673,0.00941955312003405,0.0203871714295657,0.00608156372522495,0.0156879660632354,0.000216307162177141,0.00797093310293703
"C2",0.0682246307357957,0.0047879616020126,0.00452558315561666,0,0.0245097886996586,7.09987381224958e-05,0.0228414483723965,0.0288345583138347,0.0321789086101073,0.0403386667086291,0.0772408785418066,0.0234654329641341,0,0,0.0374062297015247,0.0229139129480657,0.0116637096801824,0.0104362836116093,0.000978822987984684,0.0137477145435235,0.0445963286034102,0.00687108062186267,0.0043293434624383,0.030248686256605,0.0189884106694006,0,0.0313366676511326,0.0434561573260383,0.0219196591212254,0.0674943329858848,0.00155971202284196,0.0567812753299529,0,0.0361719011402777,0.040298756020286,0.0108680758226225,0.0251725427139138,0.0818236851196409,0.0356702524331607,0.00778274885354043,0.00608614957073097,0.0855134395013729,0.00376535280676642,0,0,0.000927593165908807,0.0289820862728728,0.0159662200927289,0.062622371537796,0,0.00639340652744303,0.108781628195079,0.0126716973551929,0,0.0374341174231105,0.0333845310196682,1.21058699167651e-06,0.00442834661391632,0.0625755103448454,0.00765164936272252,0.0809921063532601,0,0.0483366082276362,0.0684479438535922,0,0,0.0156985118489409,0.0693085337381364,0.00650308424048016,0,0.0927534493514995,0.0958627549937343,0.072835989117391,0.0923172955824522,0.062138161274906,0.0176596404336346,0,0.030306380477456,0,0,0.000965345675320447,0.0017127006960566,0.0749289551268429,0.00527058121429777,0
"C4BPA",0,0.0038920869143585,0.00705254288995132,0,0,0.00138651982958462,0.0342540607503931,0.0552880295076367,0.0436108633972764,0,0,0.00233255945775214,0,0,0.0267465951960858,0.0250380002930789,0.0109873122169996,0.00551695161229478,0.000890922025517764,0.0230497455422197,0.0447976379151008,0.0274339091655049,0.0151431278314277,0.0178492061342288,0.0273103997752642,0,0.0403770573468074,0,0.0269986175224847,0.0438978246394164,0.00181925247627373,0.0449881649040697,0,0.0386472612560931,0,0.000976007173044544,0.0324066659250594,0.0737107307672067,0.0654750658446498,0.00412575668035309,0.00646195204494466,0,0.00159658237180777,0.0637957242501824,0,2.90509413278336e-06,0.0517279944866579,0.00797249881060093,0,0.0363424348437613,0,0.111859799033766,0.00175905799902607,0,0.0176817715147874,0.0204438597611528,0.00859007473517939,0.012754188171182,0,0.0022616988952735,0,0,0.0509967504703347,0.0698059009840142,0.0429294248479354,0.0344852530559069,0.013856893922883,0,0.00693616495325752,0,0.0906203726504733,0.0886686523463389,0.0758787232784376,0.121398830965381,0.0242581786306971,0.0162130205741174,0,0.0204417033916731,0,0,0.00104708715632669,0.00292616201316296,0.0787972167601175,0.0027902451516771,0
"CACNA2D2",0.0847312517701165,0.000610622546799435,0.00887619993858895,0.024579714974975,0,0.00639758197277313,0.0240023200959651,0.0423228655580727,0.028221026171482,0.0570620854911899,0,0.0125602101949771,0.0374062297015247,0.0267465951960858,0,0.019736161323759,0.00778905225196085,0.0012923717158137,0.00194038513617681,0.00759577498177192,0.037926087802918,0.0158042536212679,0.00398272730877294,0.0287059746886863,0.0153679110148417,0.0231030164190261,0.0374502750795798,0.0611386078094618,0.0110778675729389,0.0402128777926257,0.000298389810992711,0.0598456146705078,0,0.0250703744514643,0,0.00861546477789609,0.0302996678073151,0.0745817312819623,0.0360607695652749,0.00766329914176015,0.0194846972993949,0.0885609684579387,0.000425793949665999,0.0651175569311243,0,0.00230161421904286,0.0327577399686199,0.00299034962064367,0.0471238678918232,0.0209812514375858,0,0,0.000235991536408955,0.0446580540545374,0.0266379939338536,0.0159558758366053,0.00481576823611915,0.00925485269746276,0,4.72422273326865e-05,0.109369456498058,0,0,0.0391617541972735,0.032341940742264,0.0466318179704917,0.000299564485240831,0.0528357186768496,0.00180319944477619,0,0.0681087955327399,0.0684776339610689,0,0,0,0.0105745598031645,0,0,0,0.0206117848161227,0.00112449038755978,0.00105671545984952,0.0681422251869885,0.00223424830886705,0
"CAPS",0.0305129474190989,0.0021725044546394,0.0280199349753481,0.0157954910281788,9.04231330027353e-05,0.000845299209097076,0.0170087856994442,0.0104143296565891,0.183036085051878,0.0209540677531183,0.0135774647425991,0.000820010560387692,0.0229139129480657,0.0250380002930789,0.019736161323759,0,0.00168482164913489,0.000527172504849155,8.18226064143253e-05,0.00223597527202048,0.161098432561546,0.0323329757873705,0.0143963386397181,0.0158743124079076,0.0179532888548371,0.0164756762328145,0.0356520730734983,0.0238959666688603,0,0.0196619917260199,0.00259402900070257,0.023316594992509,0.0153831576581045,0.171866512672531,0.0208184878085208,0.000413796787879647,0.0511803531796441,0.0247745115216694,0.164513265837899,0.00225445640903,0.0128865774305478,0.032733023280833,0.000799085254314983,0.0277497812929431,0.0210007410413822,0.000446750088663525,0,0.0034684112764578,0.0281618169542032,0,9.88139179683877e-06,0.0251480406389866,0.0122835715234088,0.0216566333502479,0.0212335579973174,0,0.0136926555036205,0.0419897895049307,0.016591164646982,0.0196483616996217,0.0218508824972797,0.000175375411869931,0.0210944829931529,0,0,0.00678629592320354,0.0055061432598669,0.0173076374220871,0.000451835989306458,0.036394594420275,0.0377045515146603,0.0330977670370792,0.038474772495661,0.0332703886067269,0.0222763693131699,0.0267205087453253,0.038056448630688,0,0.000472957724793044,0,0.00993955428992237,0.00635807488697995,0.0241773206258246,0.0176485600073372,0.000248682366487424
"CAV1",0.0187722524199887,0.0116861167557997,2.13352390757225e-05,0.042335932854108,0.0393261416911616,0.00341363015100647,0.000160358453148796,0.0052586237528673,0.000136655050578836,0.0196380151699531,0.0338945071322427,0.025648474033942,0.0116637096801824,0.0109873122169996,0.00778905225196085,0.00168482164913489,0,0.040544873759914,0.00599081334124992,1.75139905951681e-05,0.00156043981461297,0.00718356744175828,0.00161423917759204,0.0107714124609321,2.64985014478596e-06,0,9.00472225151019e-05,0.0116728772523073,0.000304819125260884,0.0247714768007357,0.0271730280987124,0.0189197017434455,0.0134250956264708,0.000225818102562453,0.0208701375023963,0.0224426298216135,0.000791046906401469,0.0353114651224006,0.000535038999719105,0.0294669794776168,0.00478621915684366,0.0284439618043261,0.012021554183738,0.0138297058208683,0.0213960246081987,0.00126433531402163,0.00336642027562128,0.00103007831535309,0.0243750205003113,4.75450617832427e-07,0.0492637728592657,0.0386183307841876,0.00529630696035382,0.0116873541548272,0.00600581726688458,0.116749699699642,0.000314840610781252,0.000212720382470053,0.0018355087323662,0.00140862644455645,0.0259874800973829,0.0321752251129407,0.0101330713823939,0.0243042875380326,9.74475841621269e-05,0.0226735793512191,0.072914073663129,0.0183390913645548,0.0473369490384558,0.00627550712890211,0.047744955967738,0.0446091252559736,0.0457475662534534,0.0167558958045956,0.00282080881361748,0.00280193540464314,0.000191178368784074,0.107107256776773,0.0398233141714297,0.00022587114939998,0.025617086095712,0.0201222935878094,0.018795623256862,0.000951815011717274,0.00388442024661582
"CAV2",0.0275526532690542,0.0151386689613573,0.000659988609030117,0.0224883158244683,0.0366769753191793,0.000105188509112134,1.76535775703104e-05,0.00125563268283106,1.11776086791809e-06,0.0144601830718386,0.0222930717792418,0.0225335241167375,0.0104362836116093,0.00551695161229478,0.0012923717158137,0.000527172504849155,0.040544873759914,0,0.000146552118278001,0.00131047383210467,0,0.00405652899800947,0.00019032165402596,0.00935123261930598,2.83660202953959e-05,0.0263898053107931,0.000217926046490556,0.013985579694964,8.67832268933897e-05,0.00506006742504197,0.00713969042249437,0.00820190411425917,0.0142862804597594,6.98440606675462e-05,0.0113601151255392,0.0161406946038153,0.00187918912048494,0.0134718340428689,0.00260610589388362,0.0212170239411147,0.00657384534871177,0.00878843386698955,0.0136172465042351,0.00565390909976026,0.0239070032151008,7.30993648044742e-06,0.00371760729304051,0.00107309313430433,0.0213254348503781,0.00153304991196334,0.0178453708059139,0.0372307075097699,0.00025918601622977,0.01752995419549,0.00559805003472194,0.036698945651051,0.00170928495733445,6.06610892035989e-05,0.012190107687383,0.00109172147894443,0.0189336595715709,0.026128432337451,0.0189165583787635,0.0159678959323798,0,0.0105190687513502,0.0423031694227525,0.0134370795941903,0.0343009945093803,0.0111091037681984,0.0426288575195659,0.0477929113416536,0.0494741627581174,0.0513462058990309,0.00118695003300968,4.53835681033048e-05,0.00222911376992003,0.0457764665114382,0.0392542351680821,0.000751741074952849,0.0154577571125455,0.00945488653289773,0.0122240427710137,0.00115857789202409,7.65429103913909e-05
"CCL18",0.00200981013190723,0.00579724978752219,0.00185010855005759,0.00021325106351478,0.000589796631415612,0.082050825056284,3.96629736051202e-07,0.000388962370114599,0.00234256713476981,0.000204963027929284,0.0120823196080503,0.00119270935256542,0.000978822987984684,0.000890922025517764,0.00194038513617681,8.18226064143253e-05,0.00599081334124992,0.000146552118278001,0,5.96659482628451e-05,0.00145451496041735,0.0237540365568292,0.00462064720634744,0.00122349972021672,0.0107301732269073,3.69593852096889e-05,0.0262501511804693,0.00694174772769856,7.16025066237807e-05,0.0177350968408014,0.0342386648109165,0.00103457250264,0.0328186420791353,0.00265829956274371,0.0039706762720987,0.000268028545696395,0.00158583567643336,0.0169352471214239,7.67289802421452e-06,0.00146120171713566,0.000254456145717968,0.0175972053845508,0.00664049529106593,0.000472120050542047,0.000241746240499753,0,0.00644721444673867,0.00191689357117384,0.0030611555689924,0.00160403678056999,0.00128220421580552,0.0250596134755628,0.000338727553100172,3.15345856964033e-05,0.000258383863333558,0.000245610241027618,0.00087478715566815,0.00406971487207642,0.00616610598309184,0.00203249196494361,0.0336584893291688,0.0214931169725681,0.0170223641214563,0.00384235250306739,0.0010472220685544,0.000619192509731293,0.000666007873173543,0.00530811390735485,0.000194361442515297,0.0263908923664266,0.0303855110397384,0.0268417361029798,0.0446889344344356,0.0120467609041746,0.000491090625796629,0.00100923126604741,0.0329684214731876,4.96765362651785e-07,0.0155757840281788,0.0226682281844322,2.31298612652746e-06,0.000503708273381431,0,0,0.35520867302344
"CFI",0.00913774028584119,0.00330753963313042,0.000350791072008319,0.00303974363239806,0.000783584350768758,7.82589810329372e-05,0.00490187169399354,0.00309392337935231,0.00752662030294408,0.00483008361627554,0.0187680604971549,0.000508195521122493,0.0137477145435235,0.0230497455422197,0.00759577498177192,0.00223597527202048,1.75139905951681e-05,0.00131047383210467,5.96659482628451e-05,0,0.0135054615112054,0.00144767101978226,0.000320891957359893,0.0151642451317568,0.00199227761652203,0.00223297790990837,0.00767672256529217,0.0109864083952204,0.0124149779994728,0.0113035261488753,0.00213003634033147,0.0128571382114574,0.00242554545860769,0.0118168544745453,0.0127081840138868,4.11385147529432e-06,0.00480839558683967,0.0218367200530418,0.0105779690774808,0.000430904164373622,0.000390104211428109,0.0103608789557306,0.000851740050719153,0.0112530432749196,0.0145824981431016,0.00256057011747651,0.00363224001153428,0.00379545646079477,0.00789183071440551,0.00503247948597299,0.00193883240850848,0.019079027926498,0.00028336748539338,0.0148939603551691,0.00807911669028422,0.00185992459235601,0.000192162563696713,0.00188675560849338,0.0142020376836572,7.1005303732389e-06,0.0128833763907828,0.000786899341281213,0.0111789216800046,0.024479156832931,0.00384337990873724,0.00568734884788586,0.00711078081554048,0.0146891097428179,3.29899653423336e-06,0.0058726865901558,0.00924195573685316,0.00836033458396998,0.00621491426676222,0.0185335760257504,0.0229776203281876,0.0051073408262678,0.000557832860770593,0.00802069981662677,0.000652617200929331,0.000854005439317522,0.000362320751769597,8.81594746333399e-05,0.0181045511390977,0.00136243359921962,0.000439704051714238
"CHST9",0.0545628207266936,0.0164862397800638,0.0556086859781309,0.0262289269829774,0,0.00548675104100542,0.0425698038632075,0.04387282282624,0.475711867000923,0.0456986753616895,0.0273047636669065,0.000760132617907438,0.0445963286034102,0.0447976379151008,0.037926087802918,0.161098432561546,0.00156043981461297,0,0.00145451496041735,0.0135054615112054,0,0.0470990608182699,0.0387344592749862,0.0391487877763355,0.0422220051452138,0.0551283173516956,0.0469928334763403,0.0334582131051922,0.145519459947819,0.0496865904524387,0.00244807985389533,0.0359502292738713,0.0313491628812694,0.438292090909685,0.0395626589224999,0.00134029549429767,0.0934740580862536,0.0447253053020626,0.314989523322142,0.00229226015188161,0.0047875259593621,0.0503456109826454,1.69887105606568e-05,0.0612817699541739,0.0519949368105054,0.00021207715806334,0.197128310167556,0.0051406025103453,0.0466288283409102,0.12865495899634,0.00383641712599087,0.0614383916140483,0.0342429086449877,0.0485305567094532,0.0361399915594105,0,0.054957939852399,0.0590701671078621,0.0554301756522104,0.0263382215028503,0.0410410953816561,0,0.0367412636960925,0.227600600196946,0.14015582532679,0.0313531880108055,0.00184556641204316,0.0499604136956353,0.00360502778698885,0.064752167184834,0,0,0,0.0625766142872262,0.0373093777676814,0.0587174027249673,0.0335890693438211,0,0.00602290636801397,0.120937654034087,0.0115370079785717,0.00239012871998085,0.0316771238242179,0.0344842760350914,0
"CLDN18",0.0182431656050391,0.00545871677555734,0.0095322601402077,6.99131847006247e-05,0.00296977830911639,0.00688408887144626,0.0124100720136454,0.000922982184239548,0.0404425550877958,0.00283680069002618,0.00234076029877326,0.00570175403537373,0.00687108062186267,0.0274339091655049,0.0158042536212679,0.0323329757873705,0.00718356744175828,0.00405652899800947,0.0237540365568292,0.00144767101978226,0.0470990608182699,0,0.00084932619763043,0.00637700743247727,0.022089544033221,0.000647275489644854,0.0688920033647811,0.00202902559351494,0.013751598374073,0.0331123683424474,0.0246611358033081,0.00537275446966328,0.0374466957605568,0.0277494848880648,0.00234364211403938,0.000879739067184047,0.0326009023411793,0.00848897141055633,0.0412616978581696,0.00604861024899431,0.000236692341181814,0.0264349259099603,0.00988746564678153,0.0181612050233751,0.00687657928872575,0.0160531400666588,0.0331228417515395,0.00575355231657456,0.00732157353366135,0.0340489082288442,0.00619797353156632,0.0203114365607912,0.000803340977436228,0.00105306838840189,0.00718607629925144,0.00231159796109706,0.0136700738865883,0.0137753064895747,0.0318477104104163,0.00461092610591081,0.0133910458616995,0.0052619940721181,0.0209865922536746,0.0104925110353947,0.0486672161539045,0.00376860384049552,0.0191213919787849,0.0169001864868071,0.00571830152050533,0.0194247898106458,0,0.0222743612876173,0.0215202925980134,0.0190040245210134,0.000450157494469344,0.0509512407137766,0.0176666976461873,0.00385089752060194,0.00591448049165482,0.0334447268365058,0.0132336137221574,0.00605953603899932,0.0199732746305356,0.00160475005401722,0.0265917778363494
"CLDN3",0.00604931113309712,0.0126080639654366,0.0125239605108126,0.00307271535745975,0.00449241632005843,0.00017017021075596,0.0012955251381049,0.00372600623219769,0.0492421232734821,0.00611856353857612,0.0014068596069085,0.00481278603395934,0.0043293434624383,0.0151431278314277,0.00398272730877294,0.0143963386397181,0.00161423917759204,0.00019032165402596,0.00462064720634744,0.000320891957359893,0.0387344592749862,0.00084932619763043,0,0.0007983595214621,0.0027577132244326,0.0152051851661849,0.00328447496762779,0.00250568523905536,0.0188017955490015,0.00191858428742629,0.00154813654311688,0.00456596335853139,0.000488188679885503,0.0317367634318037,0.00011777102554841,0.000701880539411288,0.0258373578103401,0.00447110863202289,0.0242475035721547,0.00224171251284086,0.00181559840536675,0.00222548870328107,0.000434365369482328,0.00488080173610521,0.00424955870650316,8.03962501800745e-05,0.0189458023441581,0.000193064122837681,0.00243133854004954,0.0242030121066315,6.19527411080004e-05,0.0121279020335728,0.0142378760440005,0.0139407003325965,0.00148534738114081,0.00151870857327457,0.0167918663768344,0.0110711480991994,0.00462289451261324,0.007326187491916,0.00468186643515998,4.08128979290405e-05,0.00518629193424202,0.0198517942166284,0.0258652595799066,0.00605536487883257,0.00304526444763944,2.24875017264421e-05,0.000325670032012161,0.0179411533555615,0.0168356379854302,0.0108473749816191,0.016312351469393,0.0154336178610856,1.36305312138204e-06,0.00606067144569427,0.00823518327604414,0.000562991480565062,0.000461120246195777,0.0239087432240504,0.00077749553025114,0.00244514652354013,0.0148965139285668,0.00406210364602079,0.00061686911199582
"CSF3R",0.0641620200581816,0.000307408844369258,0.00285115687472705,0.0223176633584765,0.011845442972602,0.000797627120863693,0.0037499163983236,0.0312357520251368,0.0271844269617999,0.0672906020031395,0.0222177249412874,0.00883728080518054,0.030248686256605,0.0178492061342288,0.0287059746886863,0.0158743124079076,0.0107714124609321,0.00935123261930598,0.00122349972021672,0.0151642451317568,0.0391487877763355,0.00637700743247727,0.0007983595214621,0,0.00585329673971198,0.0260168156419948,0.0240597547411912,0.0317241967688343,0.0132682825138477,0.0513446456613669,4.10659502170064e-08,0.0323973647360334,0.0208210586007852,0.0300257153685298,0.0345608693658216,0.000312020887405481,0.0119607554670403,0.0419305119771592,0.0387282455222594,0.00933493032583224,0.0026007420403415,0.0563028419815945,0.000431756067092689,0.0387386231259954,0.0541105358845512,0.00570722924242493,0.0225127850127284,0.00270686589466132,0.0299453376341852,0.0143922589707856,0.0050847115501354,0.0391067153323772,0.000487486784851141,0.0237113459329788,0.0289960605533487,0.0143815965678281,0.0047642447268314,0.00951300940926951,0.0267323207792765,0.00633254027849245,0.0251354959696555,0.0102073907720623,0.014192664926353,0.0368337009740143,0.0130890904514071,0.0188788394392719,0.0134020187295743,0.0582594550151546,0.0100189321245029,0.0235385193710908,0.045896252905369,0.0498163849433503,0.0380954515072445,0.057391169169457,0.0464545320921249,0.0137203237791455,0.00134673981031206,0.0178615246472346,0.000983865720809807,0.0153376574438818,0.000391533953641203,0.000204435615464033,0.0171533378646206,0.0109357018959002,7.39607056150737e-06
"CYBA",0.0259016639425274,0.00388661495407816,0.0250595583334112,0.0234709531573084,0.00318776422594016,0.000283345187211503,0.0076301973719525,0.00591292121468527,0.0292884450440143,0.0137394577435341,0.00859621436862248,0.000954181828288575,0.0189884106694006,0.0273103997752642,0.0153679110148417,0.0179532888548371,2.64985014478596e-06,2.83660202953959e-05,0.0107301732269073,0.00199227761652203,0.0422220051452138,0.022089544033221,0.0027577132244326,0.00585329673971198,0,0.0171155454949624,0.0224568741471737,0.00620168554028922,0.0186708101550081,0.0212459765889393,8.4159479832263e-06,0.00628419111280356,0.00782906865760254,0.0215957513426868,0.0292803532009903,0.0050119249283674,0.0215768031650707,0.0354464004685774,0.050732081928377,0.000265433055716589,0.00134258149834849,0.0352782775840867,0.00140840758627582,0.0324367840138425,0.032788337852219,0.000506563596415981,0.0318679491055158,0.00548501289628685,0.0110845791175635,0.0381255398605217,0.000684988337326968,0.0419927675509046,0.0113209221435999,0.018623529908217,0.00375717915466851,0.00346085889098304,0.0121658013861432,0.0254103395376627,0.0250235664056929,0.00338072234874946,0.0184714402126547,0.00143487941032834,0.0284157322830268,0.0199042980749904,0.0183412897062965,0.01480956349403,0.000146244353799365,0.0196947622288142,5.11544243517814e-07,0.0527372110707241,0.0420807493677161,0.0411267856486653,0.0408399329343647,0.0389592983065277,0.0113058981573244,0.0305658440702173,0.0268539787969993,0.00127548612376462,6.87258136355715e-05,0.0241928142333621,3.65797725534647e-06,0.000121146524970297,0.0182925686546151,0.00282697429458094,0.00415787321187705
"CYP4B1",0,3.02989895693959e-08,0.0115508116967783,0.0579329957091973,0.0590898677114513,0.000394376297680484,0.000111711232756643,0.0114007266804884,0.0380177789297992,0.0265010943646822,0,0.0282273770918667,0,0,0.0231030164190261,0.0164756762328145,0,0.0263898053107931,3.69593852096889e-05,0.00223297790990837,0.0551283173516956,0.000647275489644854,0.0152051851661849,0.0260168156419948,0.0171155454949624,0,0,0.027506377622382,0,0,0.00461299661972658,0.0261237647432063,0,0.0387960899468375,0.0255433175591848,0.0279162687481656,0.0175011151252843,0,0.0576417232631805,0.0266837812495238,0.0267132474518072,0,0.0198406587804747,0,0,0.00298252746524993,0,0.00595689420689652,0,0,0.0195754913826495,0,0.0125833831617549,0.0583223128472561,0.0232174696011937,0.0501263826802999,0.00865381132332185,0.0271592623909992,0,0.0171884919690639,0,0,0,0.0815772619733471,0.0427319933401797,0.040430829864947,0.0445467482490515,0,0.0293596362092707,0.0849709672765736,0.120166252053136,0.107787832545205,0.123862216820675,0,0,0,0,0.0649921825081068,0.0594616390127504,0.0531026386385494,0.00523978075024765,0.00797261065430432,0,0.00298477495432142,0
"DLC1",0.0437525399337501,0.00945227364357672,0.0151564090706452,0,0,0.0109365038243811,0.020033171852237,0.0257409239868131,0.0338628644055844,0.0203977803529087,0,0.00431087903652316,0.0313366676511326,0.0403770573468074,0.0374502750795798,0.0356520730734983,9.00472225151019e-05,0.000217926046490556,0.0262501511804693,0.00767672256529217,0.0469928334763403,0.0688920033647811,0.00328447496762779,0.0240597547411912,0.0224568741471737,0,0,0,0.0146716040823599,0.0508028118552885,0.00590617101675373,0.023975600563228,0.0358742436651222,0.0294818851208094,0,0.00135382443407111,0.0419519644495573,0.0304752013215085,0.0512265842674571,1.14219583913196e-05,0.000359519340119383,0.0529018674640518,0.009152137388507,0.0430641728198878,0.0339444031426889,0.0176610329165034,0.0493496150096642,0.00365570264085179,0,0.0309245411615447,0,0.0424178197723497,0.00426090322283561,0,0.0153979922521254,0,0.0124386027547657,0.0131858115819125,0,0.00226098103580767,0.0476131022252063,0,0,0,0.0478620842935585,0.0207680900105382,0.00497838652285614,0.0470298066771943,0.0043862057195656,0.0312888549258361,0.0766809267671013,0.0783408309903402,0.0449293958138768,0.0433379871687231,0.0112998652783855,0.0202808492455444,0.0308450431388232,0,0,0.04569596876008,0.000654193493047316,0.000344162908662702,0.0630346405941788,0.000219481957988798,0.0437709145418847
"DMBT1",0.0866227953496184,0.0312964144652763,0.014142750929187,0.0270385403337449,0.0155954424564154,0.000226047321970668,0.0249697653028256,0.0524762273973047,0.0240208248367627,0.07735560875714,0,0.0182240135785779,0.0434561573260383,0,0.0611386078094618,0.0238959666688603,0.0116728772523073,0.013985579694964,0.00694174772769856,0.0109864083952204,0.0334582131051922,0.00202902559351494,0.00250568523905536,0.0317241967688343,0.00620168554028922,0.027506377622382,0,0,0.0142662465194877,0,0.00930885875336236,0.0450659177501761,0,0.0244294686037142,0.0428427116540136,0.0101588912207136,0.0162295567138384,0.0956285597370334,0.0425536370377172,0.00545765491045528,0.00385625688037174,0.0790740098295294,0.00275142598837293,0,0,0.0220173366329261,0.0258066393478921,0.00402049558827474,0.0773531017577144,0.00612884319204755,0.00850530523478875,0,0.00381583309078053,0.0526857941329242,0.0673207542771911,0.0278868445743963,1.87099617496886e-06,0.00346995067539401,0,0.00292519704594238,0.0742231751268495,0.0223126573758016,0,0.0488281443340828,0.0127861302925518,0.0269252640473076,0.0148766278403528,0.0428823379270213,0.00337326115839645,0,0.0490311822840604,0.0497914418505835,0,0,0.0483194771694793,0.0135829833578937,0,0.0316834484235644,0.00603189738015761,0.0100468584482658,1.94109769794663e-06,0.0037822734197374,0,0.0373172160968198,0
"DNAJA4",0,0.00701043160046199,0.0257811357706552,0,0.00578183022112786,3.77004761700061e-05,0.0164038327867991,0.0115895889120831,0.114545199004275,0,0,4.30823855046317e-05,0.0219196591212254,0.0269986175224847,0.0110778675729389,0,0.000304819125260884,8.67832268933897e-05,7.16025066237807e-05,0.0124149779994728,0.145519459947819,0.013751598374073,0.0188017955490015,0.0132682825138477,0.0186708101550081,0,0.0146716040823599,0.0142662465194877,0,0,0.00134418933949975,0.00936441043104646,0.0154212872366677,0.105622563292607,0.0211015622392952,9.79236468222129e-06,0.0642197484684948,0,0,0.000309266115582877,0.000206196936834458,0,0.000151369222456657,0,0,0.00134637603901535,0,0.000480433001920698,0,0,0.00057534076954502,0,0.0210201807998834,0.0240294243035773,0.0166197991606025,0,0.0156185944926264,0.0201364905887899,0.0226598683147962,0.00729300237084118,0,0.00652298278533777,0.0172919788674016,0,0,0.0179602802083501,0,0,0.000155881940498494,0.0431430893864418,0,0,0,0.0424594593339623,0.0200318953747651,0.0340411092096214,0.0267205635662361,0,0.00376957054326983,0,0.00126546896392703,0.000186892434588519,0.0113370882565355,0.0096404589127353,0.00315891982190957
