"","AC013264.2","AGER","BPIFB1","C11orf88","C11orf97","C12orf75","C1orf194","C20orf85","C2orf40","C5orf49","C8orf4","C9orf116","C9orf24","CAPSL","CAV2","CCDC146","CCDC170","CCDC78","CEACAM6","CFAP126","CLIC5","CXCL17","DNAAF1","DYNLRB2","FABP6","FAM183A","FAM216B","FAM92B","GGTLC1","HOPX","ITLN2","LDLRAD1","LRRIQ1","MDK","MORN5","MS4A8","MYL9","PIFO","PIGR","RNASE1","ROPN1L","RPS4Y1","RSPH1","RTKN2","S100A14","SCGB1A1","SFTA2","SFTPC","SNTN","SPOCK2","TFPI","TMEM190","TNNC1","UPK3B","ZMYND10","class"
"C8orf4",0.0328419782777395,0.00852353456338877,0.00707839682374905,0.040255971739668,0.0352616608968337,0.0240216041087804,0.0435958138332717,0.0474568445716464,0.0414240564423857,0.0232158320766739,0,0.0286572284563215,0.0453794169985936,0.0390433360968274,0.0118882475049231,0.0322122332053029,0.0308911196982263,0.0397810817419124,0.00360017793359564,0.0302652926102892,0.0115026902013477,0.0532299018852104,0.0380004270941725,0.0307004818789123,0.0408801100912069,0.0388057370891237,0.0401562131486067,0.0417227976697241,0.0115107086361204,0.0311784803339469,0.021141300142914,0.0370852606288985,0.0366476285048338,0.000386860927550335,0.0402075660921253,0.0456632399395294,0.0030731888547173,0.0127103568958737,0.031469850579087,0.0215953467470779,0.036987246933188,0.00212722239771341,0.031008979569242,0.0264051563849325,0.0261177394934446,0.0109792119633856,0.0354431041291385,0.0223707164333481,0.0410527496631571,0.0212160294933622,0.0701659041967519,0.0296310024692925,0.00426642712138088,0.0143855206486644,0.0325705352127847,0.0240508929298688
"C9orf116",0,0.006180422914764,0.00750275331339137,0.258276396437006,0.214822167701743,0,0.256178013056383,0.243031382743613,0,0,0.0286572284563215,0,0.238203763691547,0.243201480832401,0.000825834110642693,0,0,0.22342599308378,0.00150375386543122,0.247783729898408,4.71136784866461e-05,0.0267526827766807,0.219282520223181,0,0,0.235944979725124,0.215297594815031,0.227152152179677,0.00483088901177131,0.0610863204526086,0.00210845268790151,0,0,0,0.235785916744197,0,0.00102464235764746,0,0,0.0556248363677078,0.24037154867831,0.00707347175997718,0,0.00162392376576732,0.0316775078091581,0.0120474699228201,0.0649572566600467,0,0.215372709620255,9.56839590778189e-07,0.0126596693001553,0,0.00123492866093698,0.000470919994907941,0,0
"C9orf24",0,0.00450058771248323,0.013094823903686,0,0,0.235091252208611,0.554254613913597,0.595524232967088,0,0.306862520153727,0.0453794169985936,0.238203763691547,0,0,0.00392857682709476,0.280666619013815,0,0,0.0189257249095231,0.379102419438458,0.000122300503590404,0.0299372176038632,0,0,0.165039878284876,0,0,0,0.00445377175390466,0.0729390883755708,0.0011832561225903,0,0.362991464833209,0,0,0,0.00381692309791653,0.218176450238044,0,0.0599890969908811,0,0.00834778840482615,0.327105297609151,0.00132108162113442,0.0521963805983536,0.0388298243621438,0.0731294542578056,0,0,2.98392719589216e-05,0.024345053774656,0,0.00200114324842615,0.00027253927147532,0.40889898022893,0.050070858978704
"CAPSL",0,0.00409245205731173,0.0107366314571917,0.568696143402472,0,0.21904715435375,0.536168141336212,0.532265200451669,0,0.302634509155668,0.0390433360968274,0.243201480832401,0,0,0.00410381182510547,0.286929440875578,0.326143748478315,0,0.0193562733305759,0.416012915157414,3.27413651753799e-07,0.0276082882758231,0,0.375133669907116,0.155846819395432,0,0,0,0.00463742196074993,0.0630716105347064,0.000900525574933197,0,0,0,0,0,0.00230863939971226,0.219860513023989,0,0.0551130559888527,0,0.00840961963609105,0.323048629190972,0.00162454421479306,0.0452458533257288,0.0307372645192,0.0627659781089831,0,0,7.32482396065103e-05,0.0178084696208727,0,0.00215620971916914,0.000295001337771615,0,0.0394804288476898
"CAV2",0.00259173659726009,0.0523518239312179,4.24981904259232e-06,0.00381769199256497,0.00302465482987706,0.000620313348161017,0.00402206360026036,0.00411150313748454,0.00395568360887807,0.00306945951061498,0.0118882475049231,0.000825834110642693,0.00392857682709476,0.00410381182510547,0,0.00113471056374907,0.00168339167782436,0.002474091408967,0.00277817419406905,0.00307887225564643,0.0419471532473089,0.00858346247279847,0.0034902837036041,0.00285259405804595,0.000391363773439297,0.0024528584555975,0.0032326399854289,0.00368982818296789,0.0134458954562391,0.00476465333135401,0.0370833869892556,0.0032213622314614,0.00158392654614963,8.8814690144657e-06,0.00342867519327939,0.00274924938080625,0.0334353681077689,0.00208368790007526,0.00317715435069127,0.00764666935072858,0.00322958572193497,0.0178398709526181,0.0018292228706774,0.0498111672639575,0.000912631140258265,0.000823989323236176,0.00187607818384295,2.88416311936041e-08,0.00374762398257627,0.0323354588376082,0.0146763514876115,0.00216568590244358,0.0453629338592039,0.027610979867237,0.0029439479382499,0.00032495596638252
"CCDC146",0,0.00381998737040651,0.0136400040822375,0.314701127927089,0.279935166054428,0,0.293046544789968,0.32966234389613,0.290008143550523,0,0.0322122332053029,0,0.280666619013815,0.286929440875578,0.00113471056374907,0,0,0.293509918655427,0.00975209742749972,0,9.53797297004364e-05,0.0232730453513445,0,0,0,0,0.308699668431842,0.317531603753847,0.00397700671594698,0.054565144266703,0.000921969238845466,0,0,0,0.317353684766482,0,0.00263742514647155,0,0.0018591107956187,0.0449001758561806,0.295939047345076,0.00722681408750156,0,0.00100375825314699,0.0357552753250353,0.0245439005721031,0.0598311637173315,0,0.297021903502455,9.33131386405528e-05,0.0188893372887215,0,0.00191355292618421,5.35672620652872e-06,0,0.0269542325599542
"CCDC170",0,0.00542729330808867,0.00897743266584853,0.357221110132129,0.320878769654427,0,0.33141926362037,0.344287756779734,0,0,0.0308911196982263,0,0,0.326143748478315,0.00168339167782436,0,0,0.333558824647443,0.00751036540844788,0,2.92118768505894e-06,0.0267265151772419,0.308745213631114,0,0.132746573323774,0,0.310796086194535,0.320347837460971,0.00504371816172672,0.0530555528657613,0.00138196196010115,0,0,0,0.332244660485787,0,0.00129360470203651,0,0.0020450253454159,0.0514802520657089,0.331518794435888,0.00728334890478422,0,0.00234069856844496,0.0370535050301595,0.0211395230723812,0.057487642532291,0,0,0.000357385641709926,0.0143165518968105,0,0.00217167670497534,0.000341427475916034,0,0.0215924554782554
"CCDC78",0,0.00405838983231166,0.0136307396127965,0.532603664315417,0,0.195702079261764,0,0.562845779766863,0,0,0.0397810817419124,0.22342599308378,0,0,0.002474091408967,0.293509918655427,0.333558824647443,0,0.0195255306542083,0,0.000113654727464943,0.0268208894003737,0,0,0.148403536680117,0,0.527686747048529,0,0.00548627714018473,0.0606883403682508,0.000880424016439548,0,0.34370221740345,0,0.513257871091845,0,0.00231134128639893,0.185110744493333,0.00180455770008766,0.0513092820234746,0,0.00810520704066861,0,0.0017405043931432,0.0421615079261395,0.0363734949143137,0.0616131843414704,0,0,0.000647127921323784,0.0184287941220768,0,0.0020346968031757,0.000281666830939085,0,0.0444934184650596
"CEACAM6",0.0197355130688165,0.000103931788152031,4.93597349409049e-05,0.0249358122469959,0.019897193241511,0.00507085601816453,0.0229283929512428,0.0247655162763403,0.02275692619142,0.0103797743957761,0.00360017793359564,0.00150375386543122,0.0189257249095231,0.0193562733305759,0.00277817419406905,0.00975209742749972,0.00751036540844788,0.0195255306542083,0,0.0120164592382662,0.000419120029627098,0,0.020712193156412,0.0158144107265162,1.61948948496882e-06,0.0195572077740868,0.0227179899250347,0.0243426469771201,0.00773953696674293,4.72110325890132e-05,0.00195653910127682,0.020515931173136,0.00999542168235539,0.0968715787307299,0.0232669496266401,0.0203724374707578,3.66549762094858e-05,0.0105114062076603,0,0,0.0210508802453285,0.0105238980589733,0.00875683738009517,0.0024307269820289,0.0104503430870691,0.047318693102413,0,0.156075819657624,0.0208315233341024,0.00370986752424996,0.00122462550649601,0.01598043872105,1.04068745595849e-05,0.00274463737326555,0.0169961835647901,0
"CFAP126",0,0.00477920340630707,0.00776258951378916,0.414766592617221,0,0.214941018914809,0.42339721692719,0.392054318821433,0,0.310575402059344,0.0302652926102892,0.247783729898408,0.379102419438458,0.416012915157414,0.00307887225564643,0,0,0,0.0120164592382662,0,1.37131089017508e-05,0.0305494624884915,0,0,0.138162819890011,0.377468606185202,0,0,0.00331421827615544,0.0620018869698233,0.00133691868650055,0,0,0,0.403980539124465,0,0.00208071591801005,0.206805653953974,0.00299672589747081,0.0529560917664273,0.417276618400273,0.00939821082150089,0,0.00144173501664782,0.0392454191135159,0.0242612747467097,0.0575568746038914,0,0,0.000103977755029439,0.0145285242100476,0,0.00194273791749974,0.000407070438034132,0,0.0243782941835639
"CLIC5",0.00017479856629196,0.0741429424912586,0.000138511498914334,3.37484987320235e-06,7.47085475199054e-05,0.00103475570536653,6.30261701958729e-05,5.37519223168215e-06,2.28314318223811e-08,3.13205661470295e-05,0.0115026902013477,4.71136784866461e-05,0.000122300503590404,3.27413651753799e-07,0.0419471532473089,9.53797297004364e-05,2.92118768505894e-06,0.000113654727464943,0.000419120029627098,1.37131089017508e-05,0,0.0151076900937751,7.20328238866431e-05,0.000284225007118136,0.00019621736119139,0.000140987368701092,0.000119535243604018,2.55246343296576e-05,0.0124137179107012,0.00724829356221416,0.0711504390657035,5.02149111273979e-05,0.000410979233172042,0.0064151112693772,7.42032008252115e-05,6.09629279546763e-05,0.0336905286354947,3.03907113234953e-06,0.00823533313641854,0.00798171567937335,0.000109516889919279,0.00388847255193884,6.57087997803622e-05,0.0786405671581549,0.00113028097100858,0.00552364196893569,0.000993666188304727,0.00055510914501535,1.13985091498376e-05,0.0568738554404766,0.0159823497037008,0.000284565563887893,0.061920246799987,0.0445112318589406,0.000221534466243961,0.0112040619682765
"CXCL17",0.020818268015633,0.012264417531041,0.00165078499673072,0.0283278854630801,0.0246955528504487,0.0254005062208405,0.0282227606559444,0.0285594307741811,0.0238267767049423,0.0248949152876162,0.0532299018852104,0.0267526827766807,0.0299372176038632,0.0276082882758231,0.00858346247279847,0.0232730453513445,0.0267265151772419,0.0268208894003737,0,0.0305494624884915,0.0151076900937751,0,0.0266426658378694,0.0251705004175592,0.0295236544992589,0.0291469570917741,0.0242041426490078,0.0262009256230788,0.00547411140537321,0,0.0273848342115757,0.0222347933179334,0.0336511023309181,0,0.025918731893207,0.018892999510617,0.00683509988593511,0.0110954020309528,0.103527015559501,0.0945566525678407,0.0267698835296401,0.00331650342975266,0.0307538904048187,0.0342291506842693,0.0560322083451236,0.00147842096553743,0.0834713565430857,0.0772253511941984,0.0239823325812946,0.0314765272444714,0.0263915525458227,0.0170299045865173,0.00566767552035787,0.0140614904238384,0.0234038848323886,0
