"","AC013264.2","AGER","BPIFB1","C11orf88","C11orf97","C12orf75","C1orf194","C20orf85","C2orf40","C5orf49","C8orf4","C9orf116","C9orf24","CAPSL","CAV2","CCDC146","CCDC170","CCDC78","CEACAM6","CFAP126","CLIC5","CXCL17","DNAAF1","DYNLRB2","FABP6","FAM183A","FAM216B","FAM92B","GGTLC1","HOPX","ITLN2","LDLRAD1","LRRIQ1","MDK","MORN5","MS4A8","MYL9","PIFO","PIGR","RNASE1","ROPN1L","RPS4Y1","RSPH1","RTKN2","S100A14","SCGB1A1","SFTA2","SFTPC","SNTN","SPOCK2","TFPI","TMEM190","TNNC1","UPK3B","ZMYND10","class"
"FAM216B",0.0300816475328089,0.000639611686354149,0.00301719180238775,0.0252102919409761,0.0405968875985628,0.0136046245220646,0.0143030376430662,0.0220271815428484,0.0281028598224683,0.0122311965902653,0.000911002296823173,0.0163714724278062,0.02583150949043,0.0191680639160595,0.00117030976294214,0.0241685915292491,0.0170576531881156,0.0363436696986511,0.00109200549665507,0.0148794576203442,0.000891963080328008,0.0012925951679109,0.0184457468487799,0.0137754020413141,0.00964748846354662,0.0182114790727616,0,0.0335661691722478,0.000132685376695124,0.00290931277960405,0.000173887594688483,0.0478923462324008,0.0226893257671076,0.00123375738832942,0.0205541131951228,0.0124004992307135,0.000861322413067131,0.0105477377412429,0.00147096496301588,0.00339832290674999,0.0266209321037962,0.00177754301299769,0.0147138059405162,0.000287921389526989,0.00302151312236472,0.00356280244583716,0.0043897346168401,0.000774448805266672,0.0323068408647163,0.000458760645705259,0.00086598539691195,0.0256560303246305,0.000581250541904232,0.0002122122185016,0.0139384656335404,0.00213446789663312
"FAM92B",0.060342246313891,0.000256209401536979,0.002098590491914,0.0260861330136312,0.0278584356474051,0.0199463792215893,0.0385797026140091,0.0586230147785867,0.0449311595228974,0.018363550931729,0.00194563693583937,0.0200454458765992,0.0349110573993696,0.030604825584513,0.000648115367809631,0.0401237579587571,0.0271175123211524,0.0310022359693992,0.00135410201576494,0.0255909003622506,0.000654851429922145,0.00250275149084315,0.0407206075342022,0.0248179742667853,0.0289989445861801,0.0259481895072258,0.0272695946996985,0,0.000120004973455704,0.00697057186587444,3.8592908684148e-05,0.0481909756875185,0.0353942044348958,0.00284976846372025,0.0451700728049635,0.0330385764640193,0.000781385910456997,0.0281691578967483,0.00198612982679191,0.0087511182140692,0.0205977139659144,0.00146384930901406,0.0452062277068115,0.000200587158808903,0.00509198746066447,0.00443046741401341,0.00577776393388366,0.000977930149316525,0.0497073051717385,0.000275052973447052,0.000908704287075897,0.0703811330101017,0.00109052607661164,0.000547380369388941,0.0385589339230745,0.00291589886228113
"GGTLC1",0.00125508366986434,0.0160521647498126,0.00288490716265531,0.0001846025847781,0.000119182963662111,0.0118508950887787,0.000700425169805346,0.000426384655117088,0.000273069609532905,0.00344533085853726,0.0151164043241203,0.00289107047403975,0.000747892206694889,0.000458368011040389,0.0412991592330369,0.00221721469979817,0.00133448764696203,0.000410759916288938,0.0296453124650743,0.000977277747275498,0.0238748679241629,0.0107462014727944,0.000804560662216088,0.00218859189335177,0.00271855815604023,0.00119898462438313,5.65607869904384e-05,0.000185782035219992,0,0.0145988441482888,0.0102843294594344,0.000312765922655143,0.00189836181611687,0.0162801226906044,0.000220507945919301,0.0008365833222156,0.0195729828287816,0.00570422839310489,0.0201501226559296,0.0215891159439725,0.000368283247382911,0.104411207714246,0.00214135003752094,0.00516189242914077,0.0146720123392305,0.0150089771193771,0.0107586948727322,0.036896102892184,0.000640844713506838,0.0101646523821424,0.0143416825923607,0.000505395673871233,0.0256990869936592,0.0171175122130208,0.00136000222981998,0.0649221125657689
"HOPX",0.00384419160278473,0.0243078557444568,0.0597038513174136,0.00296069051487401,0.00222246267448727,0.0181479424475567,0.00373615530574285,0.00370523126724964,0.0107943988208362,0.0104093060295932,0.0607946108837736,0.0114290333008764,0.00565899170376462,0.0034696850586818,0.04182852431365,0.00804097495914841,0.00601707235067039,0.00474652338289932,0.0283387860367272,0.00510740231955403,0.034442467030852,0.0346084448650758,0.00493276235661646,0.00618001088002535,0.0364457158000952,0.0057045021298674,0.00233618897829265,0.0039401761843754,0.0495407308511083,0,0.0270889574888613,0.00343975555832791,0.00960949461705256,0.058488724965926,0.00333533305768401,0.0052093635598148,0.0476295841211321,0.0162094073699325,0.0404191944902067,0.0463711324888135,0.00204271037127869,0.0630182700160226,0.00844234065870745,0.0165733111117642,0.0526044229794531,0.0293365668237543,0.146489854244293,0.0271736299044281,0.00285667553463813,0.0263812504872049,0.110434187705977,0.00370338495720075,0.0419871021083807,0.0298436730005221,0.00617527148892218,0.0153087516165304
"ITLN2",0.000165262166056462,0.0588303850010789,0.00107865818038918,2.22433969216576e-05,0.000265164992979083,0.000899095049354371,0.000325315920867218,0.000131575226607012,0.000151227552735269,0.000129189857204262,0.00674655346168685,0.000371230366832018,0.00018652688096336,0.000203305181907551,0.0202768011864597,0.00118358139095451,8.94318401247948e-05,5.8285565222595e-05,0.00446135198931932,1.56001904091288e-05,0.0520472233468987,0.0108602286405742,9.9046411413881e-05,0.000411449631566791,8.98120194696476e-05,0.000284503574414757,0.000170505113222181,1.69972334125666e-05,0.00551013821106044,0.00314243367800164,0,0.000288059433090928,0.00149108128262226,0.00198601176435804,0.000265562770392914,2.78714037455251e-05,0.0427492261831647,0.000238842383638484,0.00818767663991703,0.0026432251390943,0.000133819179048704,0.00335477587793595,0.000402354264579068,0.0810750502782325,0.00631836189577008,0.0033196996900816,0.00300140618057554,0.0019553284198175,7.58919483573353e-05,0.0643520959911388,0.00168880348936532,0.000187161068377556,0.0453699188577813,0.0617768143928753,0.000206802217268846,0.00721007887870373
"LDLRAD1",0.00728392921447702,0.000220226887074553,0.00353361235352357,0.00702183237083089,0.0138133496567892,0.00622612269405911,0.00708304569705177,0.00574919529370476,0.0144265549653002,0.00371384972224439,0.000590222598233314,0.00442486780656864,0.00560561012812866,0.00782999327608576,0.0008470018324365,0.0112912716659457,0.00648598620759428,0.0127113012255376,0.00108940716981349,0.00356248217296289,0.00161078765519612,0.00133506502664389,0.00522706024141548,0.00252228599042889,0.00494781443455325,0.00402205424125075,0.0312482349870775,0.0142642038193786,0.000435819498477871,0.00209403347468329,0.00036712378842126,0,0.00550538347787799,0.00113093292161629,0.0103129219273251,0.00587038215482334,0.0010654655290609,0.0075201598250464,0.00154308310748937,0.00164343369968225,0.00477638849394318,0.001634058480094,0.00539080114539237,0.00011453466108025,0.00221629305154979,0.00324572853740112,0.00308844068167435,0.00103012732276026,0.00485637588258937,0.00056737604588069,0.000886744570849976,0.011429583727866,0.000405648775507704,0.000348427939530234,0.00771678744186409,0.000886419151888726
"LRRIQ1",0.0119876710028278,0.00106575257792132,0.00319383897890918,0.00969547879933138,0.00906142099937094,0.0122382483924446,0.00846121040577426,0.0115819750957767,0.00858187778515994,0.0128057314299535,0.00459795272491199,0.00843052309139803,0.0111757965730583,0.00612902193670485,0.00280908779861445,0.0140939651074868,0.0134603676173128,0.0225667951546219,0.00222048681080152,0.00999834267013847,0.00313758576761262,0.00956131224981636,0.0364591302815829,0.00926953898143673,0.010583322193866,0.00362252379019892,0.011863099407253,0.0113020749737611,0.00199550591264739,0.00731149035604252,0.00197437293949431,0.00954219405630089,0,0.00494251019928285,0.00360738729197617,0.0142447171591795,0.00301320463183116,0.0104993242813514,0.0029807589383466,0.00898300713509948,0.00568004585428473,0.00723384473083413,0.0135033294637397,0.000829349900022046,0.0090407705909442,0.00389564582181654,0.00823123973717723,0.0017593027832565,0.00446631644187556,0.0021108046137754,0.00336329590371066,0.0105273384203932,0.00254228770030212,0.0026947097481087,0.0150004248353554,0.00201091286164097
"MDK",0.00293887487891495,0.0153043617712583,0.0665738088316714,0.0012000278467284,0.00305528404321583,0.0195558463626632,0.00126209175357306,0.00107193808737091,0.00185870791838797,0.00688924454960769,0.0309115726174026,0.0108544859243784,0.00225942240982695,0.00257981827324918,0.0305756511069696,0.00857060443167753,0.00617167720845791,0.00262993172178698,0.0891486393002845,0.00345916316781678,0.0139458857491135,0.0282772368011496,0.00233429122870929,0.0037079347171719,0.0226399547911271,0.00318734723185496,0.00162074125332188,0.00354692648136891,0.0273635081582974,0.0685908411128933,0.00457792187141861,0.00254278202627873,0.00593924590076743,0,0.00170109641838098,0.0047028753715883,0.0280698591031011,0.0099858409781029,0.0334392616508502,0.0300503538264861,0.00136094908624502,0.0338542747527153,0.00515349417434212,0.00812723770644138,0.040240318197673,0.0300759153283403,0.0435380441423982,0.0857345375431607,0.00199018478140676,0.0152365195033846,0.0341560368033516,0.00561847455691774,0.01562711870935,0.00987615438065344,0.00390061558038587,0.101680051029025
"MORN5",0.0179923154015254,0.000388402878291544,0.00228727265269106,0.0404859325049933,0.0179023995207771,0.0159839365068408,0.0297249554813796,0.0253575552449747,0.0265412144061051,0.0331827681481493,0.00257059563011106,0.0290771871025079,0.0204289400570187,0.0427885166151274,0.00090718405933755,0.0478536281934372,0.0391094659942851,0.0349842055856561,0.00238117586808187,0.0497888226853321,0.00127222690036979,0.00182539153607572,0.0239147852186242,0.022422464382521,0.0160409123111326,0.0346135501232406,0.0300925504627736,0.0374333175155914,0.000300627891102607,0.00552028939286781,0.000239010113600064,0.020061419294602,0.0138261724205128,0.00139799446328903,0,0.0119740694342465,0.000854102008161459,0.0169711146637142,0.00165628911259973,0.0035708924801374,0.0552563811533682,0.00185292596340812,0.0240588813533547,0.000691999695548404,0.00212437745269062,0.00271637539486823,0.00704049457676185,0.00114735102884531,0.0238248097377622,0.00113011450192501,0.00107643473443537,0.0476425920314112,0.000887645329066014,0.000187455015377778,0.0162776113835564,0.00322121265383557
"MS4A8",0.0292079344440374,0.000921112169891335,0.0276051394060086,0.0159764221634886,0.0315466706997813,0.0130742321363122,0.0302164120899337,0.0293082479103972,0.0342557715117165,0.00843430712712469,0.00876587423349745,0.0139009289738672,0.0287921249471015,0.0180124597794412,0.00276387972040253,0.0145484993203062,0.0124898466096166,0.0213641739068818,0.00344673829098383,0.0067405969821977,0.00224874607159684,0.00267097132353428,0.0362933947100326,0.0157876326948622,0.0311796835402634,0.0199443544595977,0.0121433552088284,0.0245248157939417,0.00123200496844871,0.0187356009006787,0.000179415774951409,0.0338006715532736,0.033198407941602,0.00227003777695345,0.00994121536470371,0,0.00191592199888731,0.0120837151741316,0.00272553883753296,0.00351065981724178,0.0135286372789465,0.0032653076267202,0.0274918147173908,0.000527905216786572,0.00600682896503098,0.0224096539955878,0.0259620918670736,0.00256577361201367,0.0278002143100148,0.000746020724611416,0.00366856109879406,0.0257510637389866,0.00131400936356782,0.00115339048181157,0.018770470093555,0.0210236279244969
"MYL9",0.00168892101646465,0.118930846310958,0.00686221273124851,0.00116153528754789,0.0012172174537003,0.00703864663359035,0.00084866604247395,0.00100715270379073,0.00116516596049853,0.00377022481411327,0.0346382578813842,0.00549074277410751,0.000930844019054543,0.00130445503078096,0.0725891168638023,0.00532271243538283,0.00294167707518834,0.00143326290318525,0.0160021469866473,0.00197772970351506,0.0927024735160384,0.0388965607416553,0.00173314731122803,0.00416726835503638,0.00568828007867632,0.00175786669352987,0.00104938435819886,0.000612315448405878,0.0244975861901615,0.0195805573014851,0.123450605051707,0.00190144393106613,0.00329633483946065,0.0214067853209775,0.00131820160729572,0.00132146127827742,0,0.00722347961734172,0.0325605498591765,0.0178878674554257,0.00114394471117165,0.0204086954310239,0.00275045697909225,0.128514160980211,0.023394167233875,0.0145750250370125,0.0140691110065207,0.0103797410688167,0.00128053355471248,0.0911712564702642,0.0236783992358688,0.00225464821100234,0.0974424705402334,0.0786845203315963,0.0027309200299956,0.0191832690805575
"PIFO",0.00884090106537935,0.0034785541952497,0.0039198734931427,0.00725115601592359,0.00915158377614404,0.00848178792537227,0.00848239275871344,0.00374521855741024,0.00788240622511908,0.0166726742430815,0.00602007347775928,0.0110938992909443,0.00704976054254474,0.0135109382036136,0.00773278673921983,0.0103128330131253,0.00935963434273082,0.00775411607766781,0.0103998008646901,0.0238672037443985,0.00384065552002617,0.00446071115815655,0.0090316325284083,0.00707431333416195,0.005867248520819,0.00514809584800546,0.00710808640402206,0.00949367242936987,0.00573855478825644,0.00409792122175725,0.00156996985737436,0.013018728509363,0.00725682440343535,0.00735120246143157,0.00812033815382956,0.00782488722866212,0.00748760977041296,0,0.0063587930191449,0.0056700137525943,0.0082112163635709,0.00727696177393222,0.0105262000299378,0.00127965295600019,0.00901001390718315,0.00570141405257691,0.00314730062345401,0.00339231650913939,0.00607594298982245,0.00205615973124418,0.00669132887329143,0.00939335389564195,0.00518097302393345,0.00100206107110895,0.00751387100026204,0.00269625342116764
"PIGR",0.00548620662775491,0.0252991578462423,0.084046988400135,0.00241157419280802,0.00474493307025591,0.0150932230532022,0.00184406037105888,0.00105866893946987,0.00279192916250979,0.00851786477491451,0.0392176415510785,0.00859878220173284,0.00231123068637977,0.00279571778997706,0.0325887498133756,0.00744741922941653,0.00638753936820731,0.00248044716023652,0.0276221426108427,0.00543926502245774,0.0226563383621979,0.0835529136368264,0.00270702368948039,0.00696917170240009,0.0155645655506062,0.00269840775605058,0.00408322658491624,0.00380160245417381,0.047377075061631,0.0248508979405827,0.0132752882960661,0.003272907318002,0.00511117147741146,0.0305980445418663,0.00356698017429133,0.00485300170990552,0.0359572396930289,0.0138280560531578,0,0.0858465629446398,0.00307566459128017,0.0529206098635351,0.00566792906164254,0.0240115053278897,0.0526193268941633,0.0414886012073752,0.0288766015174264,0.0490688725882781,0.00285080834896299,0.0221717870263434,0.0365798588425413,0.0101325764465707,0.0271831377243843,0.0133265105683276,0.00558269283724628,0.0174957150845419
"RNASE1",0.00446810027539127,0.0247506297413986,0.0318388105106342,0.00378141965149029,0.00208123260521433,0.0162614691774561,0.00399508472381826,0.00305505549570492,0.00263611702958735,0.0108460554050723,0.0452055600333505,0.0110083384043424,0.00473144088768115,0.00283683406292558,0.040665547876862,0.00819915889521888,0.00669149901203698,0.00317736640271814,0.0507168849032511,0.00609600469997378,0.0318903060335759,0.0975274480707179,0.00463267161252374,0.00654036153092561,0.0221402491412961,0.00444453747698993,0.00225275775269739,0.00227458688111383,0.0895928853424027,0.0486031877128251,0.0272958032557202,0.00346665775912155,0.0089649031119009,0.0495194094358063,0.00291739864191016,0.00685286214942223,0.0390632891348134,0.0158042393531079,0.135893625764998,0,0.00275992875688186,0.0487566790959288,0.00859370626155469,0.015740496070831,0.0521455759401446,0.0372210723688746,0.0637955501412941,0.0935563179861984,0.00330564660222438,0.0318211731490792,0.0392076804856434,0.00271832762459767,0.036898366944538,0.0333060686512514,0.00722993642462397,0.0282036959006298
"ROPN1L",0.0268297412448748,0.000263681989053367,0.00399070163942539,0.0153725981526776,0.0296643728809647,0.025278951820209,0.0172329406123574,0.00989926103305806,0.00781120585634118,0.0350650324493502,0.00113685023081664,0.0320405241843015,0.0156526932811958,0.0219213389853011,0.000740243750977021,0.0210618667025069,0.0207875815337948,0.0146831434752774,0.00106915088054503,0.0528104178297388,0.00124612031945636,0.0014850546084519,0.0176951667472556,0.0241235174802934,0.012651060407965,0.0230220343448129,0.0161868181447475,0.0127025206068502,0.00050463225267785,0.00161513595713258,0.000191161575598061,0.00860922534312372,0.00897190596125295,0.00119710011038282,0.0430662144951367,0.0105063345538842,0.00118509101080164,0.0114311026065004,0.0017278152069921,0.00319105818178094,0,0.00195701649342249,0.0145590612181089,0.000246850102637568,0.00218676644570436,0.00226696060387108,0.00240766802294339,0.000849234746497246,0.0341058525639989,0.000505052915498314,0.000935439101511917,0.0131894836147945,0.000558873056376785,0.00143226661499018,0.0161519220771394,0.00213287491772271
"RPS4Y1",0.00403351359697343,0.0120777905730009,0.0192006284067939,0.00150660912526728,0.00348389061345214,0.0174590528376889,0.00148644779781118,0.00100422105658422,0.00231623209588185,0.00856067570422126,0.0392160357841066,0.0107315699722466,0.00210980677951856,0.00278773094567628,0.0489059131359548,0.00907342114694265,0.00629911602508642,0.00260233705022134,0.0335863890160314,0.0045013166549898,0.0185785790629332,0.0327263696417234,0.00334161637857017,0.00519786821499305,0.0244300848485796,0.00333626947625822,0.00301966321380523,0.00264191504843059,0.108011477949975,0.0377825361265554,0.0113220946165381,0.00481791112009545,0.00583773757094495,0.0280717618448267,0.00337760234565725,0.00435514540993277,0.0278546819497312,0.0117861645853526,0.03991437927126,0.0264509029581357,0.00336794643509118,0,0.00630671054336578,0.0092657633708668,0.0393976312565255,0.0257867159539387,0.0239631317418111,0.026845003215255,0.00261268715032603,0.015952397946662,0.0727087997811117,0.00577422869531516,0.017909548590011,0.0172860760894689,0.00605247281567764,0.0159684617754087
"RSPH1",0.0592861843309873,0.00170308907710615,0.00451037454419518,0.0709618011280048,0.0463951418710555,0.0500744992215983,0.0783174707254441,0.0825507565416972,0.0577123001095952,0.0709271225116035,0.0145778403830318,0.0733806788039216,0.0955631405930316,0.0549648148088966,0.00428746290236504,0.0597650907479765,0.0474253279324456,0.0650555732378661,0.0119073996418477,0.0503502616653314,0.00217328164552533,0.0140705621371029,0.0693913706074668,0.0725342736131004,0.0504409566130833,0.0785306444274752,0.0609355245615548,0.0682788095699378,0.00222499500160899,0.0200576272223491,0.000541612389352977,0.0568656701094673,0.0558649044322514,0.00702551714349905,0.0469557177731717,0.0767707996535511,0.00404440190095649,0.0620514588621398,0.00476734097241261,0.0211435437928325,0.0723024522766263,0.00665599903833526,0,0.00112722705696908,0.0233085379233502,0.00618813633323771,0.027286209506431,0.00398165077896589,0.0707635415991755,0.00250245325739832,0.00588582374412218,0.0625949400888474,0.00263304462020907,0.000924415118489422,0.062797770483378,0.00695734582294356
"RTKN2",0.000263040419845365,0.172855009925486,0.00238306680182849,0.00047563325532613,0.000234888860626711,0.00217650437547086,0.000344123817797569,0.000205855275233334,0.000201392457480394,0.000849305322911507,0.0256337237810081,0.00157321072261558,0.000370109898820467,0.000451753062591025,0.0675211919533736,0.00152784558607446,0.00127343219656416,0.00014795012180827,0.00919319004098427,0.000394491163016898,0.109998321783021,0.0439787204870986,0.00053729952718241,0.000555497346165271,0.00162030482555135,0.000594795474052179,0.00037023838830596,0.0003445571791692,0.0113830007922474,0.00701500976230824,0.143909128735775,0.00049096822424147,0.00185938166600154,0.0107359247057176,0.0014305700892574,0.000397829432212332,0.0884030693778601,0.00180150897476328,0.0321673087648327,0.00875694722344895,0.000435042594751478,0.0145194639767803,0.000617032667446243,0,0.0154777499687476,0.00847874214306182,0.0065822019663728,0.00634063171274188,0.000264601245846793,0.153474064450702,0.015364475013397,0.000629971063255644,0.0895102148822833,0.102897614949092,0.00103019577764265,0.0186996107875871
"S100A14",0.00398481148909861,0.0143148888372281,0.0200121388129447,0.00190935471379673,0.00132164984429378,0.0166094729684232,0.00262128828910601,0.00206692998008174,0.00219403769893123,0.00770734986328834,0.0383235819712136,0.010193364904292,0.00373942884815483,0.00197735956455905,0.0356837382407792,0.00685025308827984,0.00491466857280222,0.00203975028027802,0.033632083842311,0.00360615679883693,0.02036323695015,0.0388859689047492,0.00399936430189148,0.00511890969615138,0.0159974139174104,0.00354223068985316,0.00190433074287541,0.00314309710205229,0.026983704919625,0.0275219820741229,0.0119223227697366,0.00399891122643667,0.00617796407698319,0.0351911243862007,0.00185128190860456,0.0051372783927992,0.0311854914468334,0.0148032925739762,0.0458915264394198,0.0330214686828441,0.00206010422536451,0.0417156798728971,0.00637834826634037,0.00858836285426777,0,0.0262450612101652,0.0385315203671566,0.0381669319148405,0.00225379545863739,0.0162084429311775,0.0408795825630352,0.00260745642931627,0.0221446956508497,0.0245154265744317,0.00556184947492578,0.0142956425722235
"SCGB1A1",0.00423059342103367,0.00778558473119057,0.280427422706771,0.00219064283373083,0.0045214974436561,0.00792774629309156,0.00195464650369807,0.00190567660666688,0.0031567531353099,0.00499917299181772,0.0325322902638349,0.0046253813742928,0.0023263571976748,0.00221638329439889,0.0183775125486416,0.00623998817791245,0.00411170789077316,0.00273797974638309,0.0380173700967822,0.00349804214106481,0.0190076059912898,0.0203233004459377,0.00277111712569801,0.00428374880467926,0.0069055372468833,0.00241983276329571,0.00346258421540722,0.00295787652659851,0.020407905105942,0.0208790834011088,0.0104540787947533,0.00367433569739859,0.00419883577385028,0.0337062235073986,0.00253344091670112,0.00853203094748036,0.0143525558842909,0.0067387837248602,0.0369323788545946,0.01772763856373,0.00311286031002792,0.0376531543670292,0.00311489500441984,0.00686322447877758,0.0194140659965254,0,0.0277561220175022,0.0377466999966479,0.0025360074417404,0.0118026594046072,0.0289217667893813,0.00781480595407415,0.015456865226504,0.0300321281017234,0.00475401642630935,0.153108617195876
"SFTA2",0.00389279920540244,0.0220424361762146,0.0801709849488855,0.00164865398447375,0.00283362514439937,0.0159985339541054,0.00296022674616107,0.003078237090124,0.00392766027440593,0.00850284564209581,0.0582865297821993,0.0135820042963907,0.00530829838151763,0.00276071654508362,0.0405544220294992,0.00964165905493747,0.00639076847513447,0.00330864217790759,0.0737672943469937,0.00374166621149854,0.0285018811104482,0.0584748176533872,0.00502337571804768,0.00565581777345729,0.016313164675488,0.00412414679636616,0.00354286305714538,0.00192349364066934,0.0426391343025703,0.158621022267567,0.0215430398958407,0.00208727299373381,0.00794308040896291,0.0844447763552038,0.00434326418513177,0.00465770602464346,0.0428791423175574,0.0148222134641267,0.0612239434108888,0.107730288012086,0.00188715165743877,0.0475313970730943,0.00742356515781454,0.0104797369103625,0.0853601623505908,0.0379697850928396,0,0.133133871564833,0.00284419653809139,0.0192405909981322,0.0833915318986743,0.00284698310879794,0.0331897755095637,0.0263660899918095,0.00603330340040419,0.030841547488847
"SFTPC",0.00471815905326527,0.0257056244672314,0.0312516583138108,0.00229605365421666,0.00452179420959657,0.0128314066418826,0.00199885276166279,0.00271910824476972,0.0034049062057363,0.00704141376667772,0.0515086811110556,0.00857276834421491,0.00232630213888516,0.00259724223008526,0.043752663289768,0.00787543074260926,0.00676437438867955,0.00332124005354579,0.219790718725823,0.00472704876519548,0.0287844193102725,0.0830262333218744,0.00325697086922851,0.00487001825797993,0.0188662838667715,0.00286530886678033,0.00374861951051266,0.00288791001317131,0.119752911180626,0.0369593103838374,0.0198646526636202,0.00469829621377219,0.00482036633088382,0.143530372266973,0.00349025527782918,0.00446466728962463,0.0314917661875358,0.0134002114364112,0.0862787093779573,0.105042173154713,0.00370753292902823,0.0772584216005801,0.00496816591903517,0.0131267543584036,0.0765556745225814,0.0828838236046993,0.0830855496290609,0,0.00269376693492187,0.018324107115245,0.0501673547751856,0.0160653322465352,0.0318183561116518,0.0435927955322221,0.00543233989697711,0.172087478226688
"SNTN",0.0558941095645964,0.000753478067447395,0.00514891208293432,0.0573791211856084,0.0645169316093044,0.0284325805908285,0.0723395973728649,0.0569724427653396,0.0500202615518657,0.0341443152508247,0.00661309121602706,0.0288725169804081,0.0597044030389279,0.0491122463852991,0.00145880837330609,0.034268491269898,0.0327288887438592,0.0209111794942016,0.00356104885814595,0.0185957613462662,0.000977560978504735,0.00323972010123005,0.0419542062713115,0.0410900210087125,0.0262123657566458,0.0579498645004993,0.0508997720821372,0.0492303807406516,0.00078655737548321,0.00774456219388807,0.000166017529555796,0.0327223900193717,0.0242428414134961,0.00236676583201261,0.0466972996842742,0.0610799747583004,0.00135476422135038,0.0344811693894138,0.00198551888044365,0.00891442443304619,0.0723001252678016,0.00190920794140861,0.0382988454449796,0.000420549694767053,0.00707498570361502,0.00443199435927364,0.0104816815992361,0.00174560076965293,0,0.000475384002046069,0.00137318569581581,0.0422568792159507,0.000643931120669984,0.000458010443883233,0.0470457399306895,0.00424732383305035
"SPOCK2",0.00044829713589039,0.0798067565606705,0.00275494901094435,0.000604063505850762,0.000240602029349034,0.00617746084187645,0.000440886837021486,0.000700599700029467,0.00064391960885284,0.00155326809161028,0.0100649504249828,0.00352302566782452,0.000693470822557079,0.000611194108300121,0.0321463887288336,0.00147078635556768,0.000947913735637467,0.000537595306306372,0.0108963875954143,0.000937200296402525,0.0463776450551614,0.024217979369229,0.000785535077708838,0.0018512252062013,0.00259863107997896,0.00112527305472855,0.000593858048116406,0.000172914383243832,0.00874480761849819,0.00539967695885979,0.0882755035267677,0.000776067034227622,0.00137428969277385,0.00549900377060014,0.000182961890046677,0.000319383811767049,0.0430093514161412,0.00166109490106183,0.0158219941245993,0.00737662041544914,0.000550414633541971,0.00754182835947818,0.00117524591640425,0.11621912739661,0.0132780201116773,0.00591751342158262,0.00607294297335753,0.00352877070158285,0.000371035985988136,0,0.00979046883930136,0.000601564353566258,0.0414670659696294,0.0788896262363034,0.00169072380470586,0.00691936093911642
"TFPI",0.00287403281593681,0.0160619136652037,0.0097545305923878,0.00171239203168858,0.00153073440051521,0.0108020682859638,0.00124277252081888,0.000864403557626232,0.00147248174901887,0.00607518702659552,0.106149408576501,0.0081954247786966,0.00229785488566048,0.0016587526741075,0.0339754879984141,0.0070528166056941,0.00677119329137054,0.00202790328445702,0.0193227094057142,0.0042832388120518,0.0150873653690918,0.0305765096672796,0.00221492924314203,0.00438261384059946,0.0209029268083435,0.00233120522904087,0.00118753841939488,0.00154781620022592,0.0238066976389544,0.0591401425121214,0.00350371822755413,0.00151295371319036,0.00398477658734791,0.0244426896292546,0.00211215051315666,0.001972466156835,0.0262179493561097,0.0127312529619777,0.0276853284493597,0.0188510179333525,0.00307436370532227,0.0701943549650285,0.00527152175607161,0.0072815001946799,0.0310615848761403,0.0179146032094553,0.0291983358581728,0.0155333407221681,0.0021018674364959,0.0130356351645537,0,0.00364685070702834,0.0184737093911597,0.00646431254066485,0.00388378503863559,0.0162439476019462
"TMEM190",0.00524466520500792,0.000301876094851467,0.00376545324717903,0.00237768654254345,0.00523456284772823,0.00144787303188152,0.00194854557310185,0.00258853147815111,0.00401838862376924,0.00173979946840267,0.000578625931277445,0.00158602282331345,0.00224355719956638,0.00306815552123729,0.000961728807273101,0.00528546349221129,0.00319832650121788,0.00478881246827428,0.000809092187700599,0.00212218389680363,0.000946374203975879,0.000832481812533782,0.00365862250699529,0.00267647136389091,0.00285340210256609,0.00169359688010699,0.00367562710359268,0.00680285755197068,0.000365680418502518,0.000810566891066468,0.000478472305260552,0.00552907455617404,0.0035231568509433,0.000979117988605931,0.00421524114551467,0.00501586792113442,0.00109697320189133,0.00219607060408076,0.00119599751910624,0.000455242349326479,0.00361327589190704,0.00154644899414613,0.00142051854617249,0.000380984199071017,0.00046087721971227,0.0021160837320783,0.000486620438323965,0.00129202493786133,0.00256306020699287,0.00103236588353209,0.000695076614385915,0,0.000414234959497736,0.000995077567808574,0.00316963272074201,0.0014249417743303
"TNNC1",0.00128382937757662,0.103597658545829,0.00457220850443117,0.000343835914801468,0.000280920805728252,0.00682110775031897,0.000600238572629512,0.000465711787795109,0.00104099782260248,0.00218141278299737,0.0173123030485313,0.00343331246919916,0.000828389688422057,0.000450415329090478,0.0599787494863965,0.00201301324914591,0.00113774511152566,0.000541607650548262,0.0108380107222569,0.000798075647368229,0.0788314004264896,0.0177874367578536,0.000855486107268144,0.00126741765330451,0.0026154953683022,0.000847950547766268,0.000526502464677015,0.000964720464890069,0.0264255575317033,0.0145796058216338,0.0810432062696535,0.000698150938000574,0.00244698483568038,0.0117089913974044,0.000835851061502494,0.00115563911908136,0.0694194186330196,0.00429105622184762,0.0176820810880196,0.0117049890000336,0.000915094623357139,0.0122544811318268,0.00173925104210702,0.080312634043317,0.0130890165479697,0.0116855703920501,0.00880995477956208,0.0093020987669219,0.000488479142005138,0.0596683606004894,0.0204815608587786,0.00105634039873235,0,0.0808546312012581,0.00207578588782902,0.0110119773748629
